81 -0.777136 0.00426753
82 -0.778447 0.0036327
83 -0.779896 0.00311177
84 -0.776455 0.00241064
85 -0.776768 0.00229142
86 -0.776162 0.00324622
87 -0.772837 0.00347064
88 -0.774346 0.00356331
89 -0.774642 0.00306534
90 -0.774706 0.0024726
91 -0.774928 0.00266084
92 -0.774064 0.00315217
93 -0.775035 0.00352376
94 -0.774282 0.00351609
95 -0.776442 0.00351393
96 -0.777521 0.00348466
97 -0.777471 0.00321795
98 -0.776668 0.00294131
99 -0.777479 0.0031148
100 -0.778536 0.00356911
101 -0.779122 0.00304607
102 -0.777266 0.00388771
103 -0.77748 0.00303832
104 -0.778228 0.00300956
105 -0.779726 0.0034653
106 -0.781821 0.00267281
107 -0.77997 0.00297045
108 -0.776575 0.0023791
109 -0.775579 0.0022697
110 -0.779501 0.00276023
111 -0.777973 0.00350738
112 -0.77829 0.00421344
113 -0.779322 0.00365345
114 -0.782435 0.00393674
115 -0.782953 0.0034699
116 -0.783749 0.00315263
117 -0.782688 0.00311125
118 -0.784851 0.00314339
119 -0.784515 0.00315733
120 -0.783551 0.00345733
121 -0.783262 0.00296245
122 -0.783926 0.00297075
123 -0.786968 0.0027267
124 -0.783898 0.00231681
125 -0.786019 0.00256844
126 -0.785168 0.00288464
127 -0.785409 0.00321991
128 -0.784636 0.00340023
129 -0.784436 0.0025791
130 -0.784525 0.00316737
131 -0.780706 0.00317609
132 -0.782774 0.00364527
133 -0.780804 0.00328834
134 -0.779613 0.0025893
135 -0.777903 0.00283958
136 -0.777736 0.0029213
137 -0.778149 0.00352626
138 -0.77899 0.00274266
139 -0.779847 0.00239305
140 -0.778832 0.00234198
141 -0.778397 0.00261478
142 -0.778731 0.00339931
143 -0.777857 0.00268769
144 -0.775348 0.00323621
145 -0.776492 0.00324079
146 -0.773674 0.00308647
147 -0.773488 0.00288539
148 -0.778362 0.00303758
149 -0.776094 0.00299548
150 -0.775719 0.00319199
151 -0.775739 0.00336311
152 -0.780711 0.00345434
153 -0.778859 0.00347215
154 -0.779082 0.00344031
155 -0.779656 0.00380642
156 -0.778543 0.00319028
157 -0.77915 0.0029852
158 -0.776117 0.00288738
159 -0.776334 0.00251643
160 -0.77825 0.00189913
161 -0.780774 0.00250188
162 -0.78203 0.00254851
163 -0.781572 0.0028125
164 -0.780808 0.00253426
165 -0.781196 0.00332494
166 -0.782946 0.00316979
167 -0.782962 0.0029903
168 -0.782643 0.00350787
169 -0.779196 0.00334471
170 -0.77436 0.00385469
171 -0.776393 0.00312082
172 -0.778272 0.00341598
173 -0.776214 0.00268805
174 -0.779731 0.00268773
175 -0.781144 0.0028964
176 -0.780787 0.00378374
177 -0.780643 0.00409168
178 -0.77809 0.00418034
179 -0.778584 0.00365647
180 -0.780378 0.00394236
181 -0.780273 0.00329307
182 -0.783757 0.00368074
183 -0.781424 0.00415531
184 -0.778752 0.00442744
185 -0.781704 0.00381267
186 -0.785127 0.00386865
187 -0.780419 0.00317496
188 -0.781788 0.00334526
189 -0.78072 0.0035139
190 -0.777004 0.00306899
191 -0.779269 0.0031669
192 -0.78189 0.00352845
193 -0.77917 0.00335838
194 -0.781449 0.00244636
195 -0.781455 0.00349333
196 -0.778819 0.00292514
197 -0.78039 0.00333903
198 -0.782947 0.00406865
199 -0.782412 0.00361302
200 -0.781287 0.00251815
201 -0.781889 0.00293903
202 -0.781174 0.00303708
203 -0.783431 0.00327245
204 -0.783032 0.00316702
205 -0.77954 0.00242563
206 -0.779523 0.00336838
207 -0.782866 0.00316639
208 -0.779136 0.00307277
209 -0.780953 0.00307824
210 -0.779694 0.00353682
211 -0.783176 0.00309516
212 -0.783393 0.00364093
213 -0.783448 0.00273258
214 -0.7839 0.00282484
215 -0.782268 0.0033251
216 -0.782243 0.00269702
217 -0.780553 0.00257029
218 -0.7808 0.00243969
219 -0.781693 0.00177295
220 -0.782738 0.00188476
221 -0.783335 0.00198938
222 -0.780353 0.00279958
223 -0.780672 0.0028034
224 -0.779598 0.00324232
225 -0.782308 0.00342504
226 -0.78978 0.00294867
227 -0.78766 0.00371881
228 -0.785506 0.00386909
229 -0.786339 0.00383236
230 -0.781904 0.0035381
231 -0.784649 0.00330523
232 -0.782666 0.00320077
233 -0.779996 0.00344034
234 -0.781173 0.00345349
235 -0.780976 0.00363847
236 -0.777423 0.00283435
237 -0.778745 0.00258095
238 -0.778512 0.00355701
239 -0.77556 0.00268414
240 -0.774576 0.00240872
241 -0.774997 0.00288974
242 -0.777854 0.00317579
243 -0.777783 0.00334837
244 -0.776251 0.00337112
245 -0.775636 0.00412501
246 -0.775648 0.00397141
247 -0.776469 0.00381443
248 -0.778584 0.00379955
249 -0.778911 0.00445558
250 -0.781569 0.00438064
251 -0.781223 0.00367408
252 -0.784661 0.00409066
253 -0.783639 0.00397485
254 -0.784563 0.00415644
255 -0.78426 0.00457842
256 -0.781763 0.00413423
257 -0.785269 0.00449332
258 -0.781651 0.00498713
259 -0.781059 0.00427637
260 -0.781064 0.00401183
261 -0.780644 0.00391179
262 -0.781951 0.00395011
263 -0.782063 0.00427294
264 -0.784187 0.00396709
265 -0.785641 0.00343698
266 -0.786561 0.00453441
267 -0.78875 0.0047408
268 -0.787775 0.0039608
269 -0.792165 0.00394611
270 -0.790389 0.00374238
271 -0.784747 0.00434691
272 -0.78366 0.00361195
273 -0.786524 0.00342651
274 -0.785779 0.0037049
275 -0.784797 0.00371953
276 -0.781717 0.00350091
277 -0.783143 0.00339359
278 -0.786919 0.00361077
279 -0.784717 0.00346152
280 -0.785898 0.00289128
281 -0.780805 0.00390134
282 -0.77779 0.00468441
283 -0.776502 0.00416689
284 -0.781666 0.00416672
285 -0.783551 0.00411074
286 -0.782869 0.0033873
287 -0.782315 0.0037628
288 -0.78589 0.00439657
289 -0.786562 0.00370489
290 -0.782279 0.00423918
291 -0.778941 0.00447851
292 -0.780654 0.00533318
293 -0.782918 0.00538347
294 -0.77901 0.00428089
295 -0.779218 0.00508923
296 -0.78406 0.0051562
297 -0.780847 0.00482536
298 -0.776735 0.00478959
299 -0.774809 0.00501491
