x, y, z
-1.97091, -3.53266, -2.15798
-1.97091, -3.53266, -2.15798
-1.97091, -3.53266, -2.15798
-2.43167, -2.55466, -2.05525
-1.91561, -0.429984, -3.41077
-4.31555, 1.70571, -2.45449
-4.31555, 1.70571, -2.45449
-4.31555, 1.70571, -2.45449
-4.31555, 1.70571, -2.45449
-4.31555, 1.70571, -2.45449
-2.16785, 3.23114, -4.2982
-1.69685, 2.05962, -5.6402
0.211108, 2.94544, -4.70804
2.22828, 1.35243, -4.76118
1.14757, 0.841383, -6.59795
1.9302, 1.22958, -5.91002
0.191559, 2.51558, -3.4577
0.191559, 2.51558, -3.4577
2.07293, 4.40198, -5.87549
2.07293, 4.40198, -5.87549
2.07293, 4.40198, -5.87549
2.07293, 4.40198, -5.87549
0.224035, 3.78206, -5.67762
1.51562, 5.26682, -5.01479
2.60155, 5.90228, -4.77749
3.52973, 3.85154, -5.64423
1.7972, 2.39133, -5.50521
1.7972, 2.39133, -5.50521
3.07686, 4.82821, -7.73469
2.83239, 3.28642, -6.63245
1.05795, 2.42281, -8.15966
1.64943, 3.42761, -8.56643
1.64943, 3.42761, -8.56643
-0.171266, 3.17312, -6.82882
-0.56589, 2.89661, -7.16119
-0.56589, 2.89661, -7.16119
-0.56589, 2.89661, -7.16119
-0.811739, 3.50345, -5.85961
-0.811739, 3.50345, -5.85961
-0.811739, 3.50345, -5.85961
-1.39176, 4.4462, -5.83843
-1.39176, 4.4462, -5.83843
-0.764226, 4.37373, -4.58841
-3.06874, 4.75878, -2.24117
-4.81682, 4.61824, -3.65399
-5.12248, 3.25158, -3.00261
-3.74272, 3.72737, -3.08112
-3.94003, 2.42866, -5.37523
-4.32546, 3.06931, -3.21303
-4.32546, 3.06931, -3.21303
-3.92237, 1.6652, -1.59379
-4.12244, 0.58705, -2.61982
-4.32678, 2.2982, -4.85771
-3.77069, -0.0485272, -5.87806
-3.77069, -0.0485272, -5.87806
-6.17019, 1.15213, -5.04496
-4.61794, 2.57227, -3.07811
-6.90896, 2.24538, -4.29192
-8.20707, 2.55034, -3.9794
-8.30378, 1.77279, -5.35163
-7.79244, 0.928329, -6.7429
-8.01584, -1.38098, -5.06934
-5.92348, -2.71461, -5.44528
-7.19451, -0.627366, -5.71563
-6.55158, -0.301371, -6.24681
-5.83174, -1.21726, -7.79008
-5.31371, 0.151573, -5.82116
-5.72215, 1.32856, -5.77402
-5.72215, 1.32856, -5.77402
-5.72215, 1.32856, -5.77402
-7.17291, 0.910975, -6.66717
-7.59872, 2.90985, -5.30892
-7.59872, 2.90985, -5.30892
-7.47982, 3.2204, -5.8683
-7.47982, 3.2204, -5.8683
-6.28353, 4.15386, -6.7431
-6.28353, 4.15386, -6.7431
-4.69702, 6.48499, -6.1423
-3.3634, 7.66894, -6.28235
-3.3634, 7.66894, -6.28235
-3.3634, 7.66894, -6.28235
-3.54877, 7.46344, -5.94162
-2.03593, 5.27866, -5.80868
-1.26565, 4.32584, -5.69281
0.852812, 2.47133, -3.28087
-1.37926, 0.00310779, -2.91796
-1.37926, 0.00310779, -2.91796
-0.250928, 0.972882, -2.43499
-0.250928, 0.972882, -2.43499
-0.250928, 0.972882, -2.43499
-0.250928, 0.972882, -2.43499
1.96487, 0.360969, -1.15592
1.96487, 0.360969, -1.15592
0.684129, -0.293343, 0.959718
3.03909, 1.06732, 2.12074
0.696446, 0.142551, 1.10335
0.410223, 0.77555, 3.23376
0.410223, 0.77555, 3.23376
0.410223, 0.77555, 3.23376
-1.47211, -0.418739, 2.74671
-3.41631, 1.98489, 1.4214
-4.53758, 4.23522, 1.87336
-3.88413, 2.97554, 4.28791
-3.88413, 2.97554, 4.28791
-3.88413, 2.97554, 4.28791
-4.91126, 3.16675, 4.64034
-4.35105, 1.47182, 3.57217
-2.92304, 3.67254, 2.69611
-2.92304, 3.67254, 2.69611
-0.648398, 3.20816, 4.57118
-2.36314, 2.15612, 2.44522
-2.36314, 2.15612, 2.44522
-0.795186, 2.7081, 4.49393
-2.25289, 1.17545, 4.4703
-2.25289, 1.17545, 4.4703
-2.94567, -0.169293, 4.45575
-2.94567, -0.169293, 4.45575
-2.94567, -0.169293, 4.45575
-3.14118, -1.70957, 3.18686
-1.26279, 0.015841, 5.236
-1.65939, 1.51955, 3.81139
0.727025, 1.84083, 4.74566
2.37677, 2.02462, 4.88421
2.37677, 2.02462, 4.88421
2.23947, 2.31, 7.01838
1.76734, 2.27025, 8.4268
1.76734, 2.27025, 8.4268
0.555541, 4.05458, 7.27954
1.0004, 4.98476, 7.04989
2.81586, 4.87854, 8.57709
0.35648, 6.18788, 7.65838
1.56539, 7.59, 7.76106
-0.73852, 8.2456, 8.93447
-2.89751, 6.36989, 9.54145
-1.08509, 4.05997, 10.2994
-1.76992, 5.98849, 8.24194
-3.47269, 7.82381, 6.51483
-3.57813, 8.4357, 5.02436
-4.93556, 6.71737, 5.11468
-6.34354, 4.84942, 2.70869
-6.34354, 4.84942, 2.70869
-7.12106, 3.00755, 3.44956
-7.12106, 3.00755, 3.44956
-6.52559, 2.51631, 5.5486
-7.62332, 0.981023, 6.31545
-8.64698, 0.179371, 5.89643
-6.25038, -1.5647, 5.00284
-6.25038, -1.5647, 5.00284
-6.25038, -1.5647, 5.00284
-4.64061, -1.89682, 3.26334
-4.64061, -1.89682, 3.26334
-3.53168, -0.443984, 4.35494
-5.44649, -1.07655, 2.70098
-5.44649, -1.07655, 2.70098
-4.62293, 0.277643, 4.96036
-4.62293, 0.277643, 4.96036
-3.71655, -0.743565, 4.23161
-3.57575, -1.80023, 2.67345
-3.57575, -1.80023, 2.67345
-3.57575, -1.80023, 2.67345
-1.70364, -3.27685, 3.70745
-0.401545, -4.01539, 5.4358
-1.58706, -6.38102, 6.53214
-1.58706, -6.38102, 6.53214
-0.699885, -4.46569, 5.24154
0.881983, -3.86808, 5.10333
2.98856, -2.41505, 5.00842
3.92967, -3.26661, 5.46138
3.01109, -4.78422, 3.32444
2.06489, -3.11482, 1.59582
2.06489, -3.11482, 1.59582
3.77327, -3.78428, 2.79625
4.30929, -1.71264, 3.75329
4.30929, -1.71264, 3.75329
4.30929, -1.71264, 3.75329
2.5495, -2.18173, 5.20085
2.7846, -0.813449, 6.10785
2.7846, -0.813449, 6.10785
2.7846, -0.813449, 6.10785
1.14338, -1.5458, 4.41581
1.14338, -1.5458, 4.41581
1.14338, -1.5458, 4.41581
-0.964105, -2.8654, 3.62205
-0.458751, -3.03562, 1.36218
-1.21381, -0.639262, 1.38584
-1.21381, -0.639262, 1.38584
-1.21381, -0.639262, 1.38584
-2.52724, -1.46042, 0.685771
-4.22476, -0.306976, -1.18085
-1.76283, -2.04055, -2.6684
-1.76283, -2.04055, -2.6684
0.141955, -0.871813, -4.85049
1.56078, -0.11777, -3.29945
-0.808242, 0.417858, -3.40298
1.26437, -0.715979, -4.60881
1.26437, -0.715979, -4.60881
1.26437, -0.715979, -4.60881
1.26437, -0.715979, -4.60881
2.64079, 1.41914, -4.90438
0.208701, -0.711199, -5.16666
-0.800284, -2.5656, -2.70419
-1.46868, -2.84584, -2.85716
-2.65341, -0.572241, -4.39248
-2.65341, -0.572241, -4.39248
-2.57934, -1.29311, -6.08337
-2.18256, -1.26226, -5.00659
-1.01643, 0.496338, -5.96705
-1.62057, 1.85669, -4.46626
-1.62057, 1.85669, -4.46626
-4.00788, 1.6357, -4.25024
-3.13597, 2.68938, -4.4556
-1.97793, 4.74141, -3.90636
-1.94783, 4.06099, -3.28509
-0.254915, 2.66897, -5.03923
-0.254915, 2.66897, -5.03923
0.997295, 0.586014, -6.79816
-0.624738, -0.918402, -6.87126
0.283408, -0.511719, -7.3279
-0.77307, 0.975069, -8.20621
-0.77307, 0.975069, -8.20621
-0.0912451, -0.0517985, -7.07674
-0.0912451, -0.0517985, -7.07674
1.55803, 0.643622, -4.84556
1.55803, 0.643622, -4.84556
0.475332, 0.584359, -4.51376
0.475332, 0.584359, -4.51376
0.475332, 0.584359, -4.51376
0.475332, 0.584359, -4.51376
2.20042, 2.18633, -2.13487
1.66384, 2.8359, -4.21312
-0.0416662, 1.25285, -3.63169
0.258332, -0.256128, -1.66254
0.258332, -0.256128, -1.66254
0.258332, -0.256128, -1.66254
0.258332, -0.256128, -1.66254
0.258332, -0.256128, -1.66254
0.545082, -2.52215, -1.22723
1.20697, -0.768824, -1.49264
1.20697, -0.768824, -1.49264
1.20697, -0.768824, -1.49264
1.20697, -0.768824, -1.49264
1.20697, -0.768824, -1.49264
1.20697, -0.768824, -1.49264
0.494069, 1.54186, 0.796283
0.494069, 1.54186, 0.796283
0.494069, 1.54186, 0.796283
-1.19389, -0.172211, -1.57469
-1.19389, -0.172211, -1.57469
-1.27655, 0.979204, -3.89695
0.0118613, -1.0519, -1.68945
-0.148706, 0.214566, -1.35435
-0.148706, 0.214566, -1.35435
-0.148706, 0.214566, -1.35435
-0.148706, 0.214566, -1.35435
-0.148706, 0.214566, -1.35435
-0.148706, 0.214566, -1.35435
-0.148706, 0.214566, -1.35435
1.98178, -2.07518, -2.89464
3.21457, 0.180245, -3.33731
3.0632, -1.29202, -1.787
3.0632, -1.29202, -1.787
3.7781, -0.380372, -3.81169
3.11506, -0.186226, -3.67608
3.11506, -0.186226, -3.67608
2.94611, 0.0494301, -1.60177
1.15179, 1.21076, -3.7972
1.15179, 1.21076, -3.7972
3.42311, -0.943089, -2.44849
3.42311, -0.943089, -2.44849
3.42311, -0.943089, -2.44849
3.42311, -0.943089, -2.44849
3.42311, -0.943089, -2.44849
3.42311, -0.943089, -2.44849
1.59436, 0.892761, -0.772101
0.315265, -0.61249, 0.481938
0.0472936, 1.70999, 0.602527
1.96873, 0.442579, 0.625423
1.96873, 0.442579, 0.625423
0.574074, -0.791422, -0.152724
-0.913524, -3.21639, 1.24933
0.742736, -3.59273, -1.0024
0.742736, -3.59273, -1.0024
0.742736, -3.59273, -1.0024
-1.68962, -1.85024, -3.15027
-1.68962, -1.85024, -3.15027
-1.68962, -1.85024, -3.15027
-1.68962, -1.85024, -3.15027
-1.68962, -1.85024, -3.15027
-1.68962, -1.85024, -3.15027
-1.73428, -2.52663, -4.6692
-1.73428, -2.52663, -4.6692
-1.55607, -0.228001, -5.35523
-1.16842, -0.466998, -3.91386
-1.16842, -0.466998, -3.91386
-1.16842, -0.466998, -3.91386
0.012971, 0.948753, -4.36861
0.012971, 0.948753, -4.36861
0.012971, 0.948753, -4.36861
-2.37224, 0.0315623, -5.97112
-2.37224, 0.0315623, -5.97112
-1.26678, 0.778113, -6.98761
-3.07746, 2.76227, -4.65397
-1.95313, 3.11154, -4.16781
-2.73924, 0.961539, -5.51343
-3.25351, 3.23475e-05, -5.39969
-1.30576, 0.148532, -6.8373
-1.30576, 0.148532, -6.8373
-3.03946, 2.53351, -5.63575
-2.81843, 0.885656, -7.60257
-2.65106, 2.9333, -8.29021
-2.65106, 2.9333, -8.29021
-1.26414, 3.38194, -6.62899
-2.49432, 1.61682, -5.5211
-2.49432, 1.61682, -5.5211
-2.95211, 1.96478, -3.77579
-2.95211, 1.96478, -3.77579
-2.95211, 1.96478, -3.77579
-2.95211, 1.96478, -3.77579
-2.95211, 1.96478, -3.77579
-3.40833, 2.35399, -1.91747
-3.40833, 2.35399, -1.91747
-1.63464, 1.155, -3.10198
-1.63464, 1.155, -3.10198
-1.63464, 1.155, -3.10198
-1.63464, 1.155, -3.10198
-1.63464, 1.155, -3.10198
-1.63464, 1.155, -3.10198
-0.697414, -0.870117, -1.9441
-0.519353, -0.417012, -4.01708
-0.519353, -0.417012, -4.01708
-1.82159, 1.67396, -3.5953
0.157146, 0.244684, -1.7352
0.637358, 0.127865, -3.03817
-0.784773, -1.00038, -2.5907
-0.784773, -1.00038, -2.5907
-0.784773, -1.00038, -2.5907
-0.784773, -1.00038, -2.5907
-0.784773, -1.00038, -2.5907
-0.784773, -1.00038, -2.5907
-2.46286, -0.495235, -2.54021
-0.938013, -0.652389, -2.59558
0.708944, -1.75344, -1.65254
0.708944, -1.75344, -1.65254
2.33751, -1.68372, -2.5377
0.0739038, -0.472105, -0.717414
0.449247, -2.47968, -3.05294
0.449247, -2.47968, -3.05294
0.449247, -2.47968, -3.05294
2.21141, -1.28126, -4.80264
1.89611, 0.206525, -2.80709
1.89611, 0.206525, -2.80709
0.276969, 0.329627, -3.06289
0.276969, 0.329627, -3.06289
-0.21579, 1.77112, -1.36297
-0.484261, -0.584221, 0.495474
-0.0372543, 0.987741, 1.22866
-1.30445, 2.1839, 1.51936
-1.30445, 2.1839, 1.51936
0.138036, 4.37771, 3.01775
-1.60643, 3.55415, 4.5652
-1.60643, 3.55415, 4.5652
-0.664913, 5.12841, 5.63049
-1.63795, 3.5448, 6.23873
-3.32898, 3.08713, 6.83243
-2.16828, 1.79305, 4.84425
-2.16828, 1.79305, 4.84425
-2.16828, 1.79305, 4.84425
-0.732816, 0.313971, 3.81109
-0.732816, 0.313971, 3.81109
-1.03499, -1.11288, 4.60418
-1.03499, -1.11288, 4.60418
-0.873255, 0.876722, 4.49778
0.845054, -1.19482, 4.37887
0.845054, -1.19482, 4.37887
0.845054, -1.19482, 4.37887
-0.309524, -1.42083, 3.72531
-0.309524, -1.42083, 3.72531
0.425447, -1.45654, 6.09018
2.63397, 0.756933, 7.43297
1.54308, 1.08868, 8.86567
0.330771, 3.33032, 8.93896
0.330771, 3.33032, 8.93896
-0.498377, 5.75813, 7.14387
-2.55883, 4.45953, 7.73556
-1.04711, 5.94182, 6.5467
-1.04711, 5.94182, 6.5467
0.153498, 5.36922, 5.57589
-0.40406, 5.55478, 4.42918
-2.48473, 3.74048, 3.86555
-2.48473, 3.74048, 3.86555
-2.48473, 3.74048, 3.86555
-2.48473, 3.74048, 3.86555
-2.48473, 3.74048, 3.86555
-1.8568, 1.87369, 4.05326
-1.46804, -0.14253, 4.6455
-1.41429, 0.564125, 5.36925
-1.41429, 0.564125, 5.36925
-1.41429, 0.564125, 5.36925
-0.273912, 0.136029, 5.5848
-0.273912, 0.136029, 5.5848
-0.273912, 0.136029, 5.5848
-0.273912, 0.136029, 5.5848
-0.273912, 0.136029, 5.5848
-0.322546, -0.528006, 4.94675
-0.322546, -0.528006, 4.94675
1.38589, -2.53018, 5.0881
1.38589, -2.53018, 5.0881
2.81151, -0.106135, 3.67602
1.70413, 0.0761515, 4.4346
1.70413, 0.0761515, 4.4346
-0.517024, -1.6121, 3.24409
-0.517024, -1.6121, 3.24409
-0.517024, -1.6121, 3.24409
-0.517024, -1.6121, 3.24409
-0.517024, -1.6121, 3.24409
-0.67593, -1.86391, 3.94611
0.491009, -1.76808, 3.1156
0.153674, -2.16732, 2.94978
-0.294607, -1.08574, 0.478749
-0.294607, -1.08574, 0.478749
0.363813, 1.28229, 1.58556
-0.537569, 0.441963, 1.09833
-0.537569, 0.441963, 1.09833
-0.0851536, -1.82667, -1.01527
-0.0851536, -1.82667, -1.01527
-0.0851536, -1.82667, -1.01527
1.34418, -1.89731, -3.18556
0.267433, -0.749464, -0.713799
2.16579, -1.42246, -2.75984
2.16579, -1.42246, -2.75984
0.95787, -1.49406, -3.43063
0.95787, -1.49406, -3.43063
1.43711, 0.55472, -3.02551
1.43711, 0.55472, -3.02551
1.43711, 0.55472, -3.02551
1.43711, 0.55472, -3.02551
1.43711, 0.55472, -3.02551
1.41409, -0.19316, -1.9648
1.41409, -0.19316, -1.9648
2.27417, 0.007206, -1.84896
0.128951, 1.37181, -0.695474
-0.0884898, 1.384, -2.20575
-0.0884898, 1.384, -2.20575
-0.0884898, 1.384, -2.20575
-0.0884898, 1.384, -2.20575
-0.0884898, 1.384, -2.20575
-0.0884898, 1.384, -2.20575
-0.0884898, 1.384, -2.20575
-0.0884898, 1.384, -2.20575
-0.0884898, 1.384, -2.20575
0.896755, 0.556312, -1.62274
0.896755, 0.556312, -1.62274
-0.0867385, 2.11234, -2.19475
-1.02945, 1.54819, -2.97686
-1.02945, 1.54819, -2.97686
-1.02945, 1.54819, -2.97686
-3.27528, 0.596561, -2.09899
-2.18713, -0.957489, -4.22937
-0.510692, 1.23372, -2.23595
-0.510692, 1.23372, -2.23595
-0.510692, 1.23372, -2.23595
-0.510692, 1.23372, -2.23595
-0.510692, 1.23372, -2.23595
-0.510692, 1.23372, -2.23595
-0.510692, 1.23372, -2.23595
-0.510692, 1.23372, -2.23595
-0.510692, 1.23372, -2.23595
-0.510692, 1.23372, -2.23595
-2.18852, 0.418423, -3.3049
-2.18852, 0.418423, -3.3049
-2.18852, 0.418423, -3.3049
-1.67516, -0.540517, -2.3561
-1.67516, -0.540517, -2.3561
-0.42992, -2.84725, -1.32176
-0.42992, -2.84725, -1.32176
-1.23439, -1.03528, -1.59688
0.29977, -1.59561, -2.68634
0.143468, -1.33672, -3.33472
0.27711, 1.07777, -4.91772
-1.07934, 2.88846, -4.57209
-1.64522, 4.12679, -2.78762
-0.615336, 3.55684, -2.93483
-0.615336, 3.55684, -2.93483
1.17856, 4.26128, -4.853
1.17856, 4.26128, -4.853
0.634823, 4.18939, -3.13431
0.738075, 1.72494, -4.82648
2.0009, -0.33111, -5.21058
2.0009, -0.33111, -5.21058
2.0009, -0.33111, -5.21058
2.6122, 0.868715, -3.33951
3.43896, 1.77724, -2.00078
1.58095, 2.52132, -3.73355
1.58095, 2.52132, -3.73355
1.58095, 2.52132, -3.73355
1.58095, 2.52132, -3.73355
1.58095, 2.52132, -3.73355
2.60169, 0.920739, -1.51154
2.60169, 0.920739, -1.51154
2.60169, 0.920739, -1.51154
2.60169, 0.920739, -1.51154
0.303185, 0.514031, -3.69713
-1.35761, 2.9465, -5.01263
-1.51145, 1.47972, -6.66854
-0.782566, 2.1368, -7.63457
-1.94793, 1.25873, -6.81031
-2.10711, 0.898593, -5.21328
-2.10711, 0.898593, -5.21328
-2.10711, 0.898593, -5.21328
-0.95137, -0.51182, -4.92708
-1.71613, 1.52999, -4.73876
-1.71613, 1.52999, -4.73876
-3.57822, 1.52645, -3.05705
-3.57822, 1.52645, -3.05705
