x, y, z
0.00265442, 1.06843, -7.94482
-0.823996, -1.78191, -10.4867
-0.823996, -1.78191, -10.4867
-0.823996, -1.78191, -10.4867
-0.823996, -1.78191, -10.4867
-0.823996, -1.78191, -10.4867
-0.823996, -1.78191, -10.4867
-0.823996, -1.78191, -10.4867
-1.64967, -5.65139, -10.3229
-4.76384, -2.02915, -8.41823
-10.205, -5.19482, -4.13784
-10.205, -5.19482, -4.13784
-10.205, -5.19482, -4.13784
-10.205, -5.19482, -4.13784
-10.205, -5.19482, -4.13784
-8.42351, -10.719, -7.80877
-11.0932, -8.33485, -3.91202
-11.6769, -10.5696, -7.9059
-11.6769, -10.5696, -7.9059
-11.6769, -10.5696, -7.9059
-10.5952, -7.67192, -10.5699
-5.70041, -7.72257, -11.5456
-10.6472, -11.3162, -10.628
-10.6472, -11.3162, -10.628
-11.9857, -13.3845, -5.39007
-8.38536, -11.1382, -5.86679
-12.7997, -7.38342, -5.71822
-10.0253, -2.64197, -10.3781
-10.0253, -2.64197, -10.3781
-8.92398, -1.74326, -8.34451
-4.72236, 1.71165, -7.91491
-4.71704, -3.52057, -9.54427
-4.71704, -3.52057, -9.54427
-3.23761, -4.69335, -13.0952
-1.93967, -6.14821, -9.04528
-2.86899, -4.73427, -5.42218
-2.86899, -4.73427, -5.42218
-2.86899, -4.73427, -5.42218
-2.86899, -4.73427, -5.42218
-2.46074, 0.783925, -10.5901
1.52463, 5.83576, -11.3625
1.52463, 5.83576, -11.3625
1.52463, 5.83576, -11.3625
-2.3219, 9.95091, -10.5388
-2.3219, 9.95091, -10.5388
2.68069, 5.29305, -15.5782
7.26591, 0.744324, -14.9229
6.47647, 0.172243, -11.4858
6.47647, 0.172243, -11.4858
2.79404, -4.3627, -11.2004
2.79404, -4.3627, -11.2004
2.79404, -4.3627, -11.2004
1.30196, -6.47054, -6.5057
1.13778, -2.72572, -9.37525
1.13778, -2.72572, -9.37525
0.652962, -3.4608, -12.634
-1.29159, -1.96744, -9.79994
-1.29159, -1.96744, -9.79994
-1.29159, -1.96744, -9.79994
3.43133, -0.524371, -13.5811
-0.491116, -1.86849, -9.88697
1.757, -3.61455, -7.85729
-1.61569, -2.29288, -9.51089
-1.61569, -2.29288, -9.51089
-1.61569, -2.29288, -9.51089
-1.61569, -2.29288, -9.51089
-1.61569, -2.29288, -9.51089
-4.85451, -3.75981, -12.2664
-4.52053, -8.22161, -8.78999
-5.57405, -2.84886, -6.30792
-2.26663, -6.96853, -10.7797
0.583745, -7.58391, -7.76865
-4.55181, -6.18036, -9.99586
-9.57622, -9.66564, -14.4181
-10.0231, -10.0607, -9.67619
-8.85149, -7.8269, -10.7122
-5.51005, -3.25965, -6.30463
-5.13834, -1.88481, -6.14744
-2.68678, -1.44479, -8.12383
-2.68678, -1.44479, -8.12383
-2.68678, -1.44479, -8.12383
-4.84891, 0.580989, -8.68552
-4.84891, 0.580989, -8.68552
-0.81273, 0.526972, -8.60863
2.76783, 5.47703, -9.06263
-0.673171, 4.30223, -10.7311
-0.673171, 4.30223, -10.7311
-0.673171, 4.30223, -10.7311
-6.04973, 2.55913, -11.8873
-6.04973, 2.55913, -11.8873
-6.04973, 2.55913, -11.8873
-6.04973, 2.55913, -11.8873
-8.47005, 5.21329, -9.50732
-3.49301, 0.126711, -6.83261
1.74915, -3.1785, -6.93406
0.971375, -0.174772, -8.99332
3.64676, -5.74844, -8.28774
7.37173, -1.66076, -10.5601
7.37173, -1.66076, -10.5601
7.4588, 1.97955, -5.04411
7.48906, 4.34317, -8.52285
3.36523, 0.411167, -12.326
5.1615, -0.168101, -14.3
3.97571, -3.92163, -9.82579
3.97571, -3.92163, -9.82579
3.97571, -3.92163, -9.82579
2.03291, 1.47699, -9.32143
2.03291, 1.47699, -9.32143
4.11662, 2.16507, -10.0749
4.03435, -3.14947, -8.83882
-0.57841, -5.14185, -9.56042
-0.57841, -5.14185, -9.56042
-0.387886, -0.493102, -11.9629
-0.387886, -0.493102, -11.9629
-0.387886, -0.493102, -11.9629
-0.387886, -0.493102, -11.9629
2.8959, 0.131454, -10.1198
2.8959, 0.131454, -10.1198
-0.37567, 3.94279, -11.2216
0.281274, 1.77051, -7.58031
0.281274, 1.77051, -7.58031
-4.81825, 2.03753, -12.5348
-7.53571, -3.17479, -9.88707
-7.53571, -3.17479, -9.88707
-3.27958, -1.05396, -8.66054
-3.27958, -1.05396, -8.66054
-3.27958, -1.05396, -8.66054
-0.468244, -1.80412, -8.78321
-0.468244, -1.80412, -8.78321
1.68581, 3.38611, -10.4708
0.514158, -0.219491, -4.96806
0.872882, 2.3616, -1.56428
0.872882, 2.3616, -1.56428
0.872882, 2.3616, -1.56428
0.872882, 2.3616, -1.56428
0.872882, 2.3616, -1.56428
5.77231, -2.25254, -6.09936
0.497235, 1.67145, -1.44166
0.497235, 1.67145, -1.44166
0.497235, 1.67145, -1.44166
0.134999, -2.14291, -1.96224
1.6765, -1.93309, -3.49269
1.6765, -1.93309, -3.49269
5.13127, -1.56111, -7.8375
5.13127, -1.56111, -7.8375
5.45211, -2.09316, -8.77904
5.45211, -2.09316, -8.77904
5.45211, -2.09316, -8.77904
5.45211, -2.09316, -8.77904
0.115352, 1.66788, -8.50418
0.115352, 1.66788, -8.50418
0.115352, 1.66788, -8.50418
1.41642, 4.50809, -7.77846
1.41642, 4.50809, -7.77846
5.55493, 6.90847, -10.0591
0.639427, 1.74863, -12.2209
-2.9334, 0.542179, -10.964
1.92894, 4.06332, -7.04269
3.66845, 5.587, -10.8481
-1.58282, 5.12428, -14.7483
1.00183, 3.96429, -17.586
-3.51104, 1.14977, -16.6974
-4.92165, -3.22805, -11.512
-4.92165, -3.22805, -11.512
0.413062, -4.27747, -12.7325
0.413062, -4.27747, -12.7325
-2.61064, 0.447404, -7.54166
-6.2546, 4.65041, -7.7311
-6.2546, 4.65041, -7.7311
-6.2546, 4.65041, -7.7311
-8.93026, -0.659219, -9.13299
-7.98638, 1.20584, -10.6938
-4.91792, -1.31102, -11.7221
-1.96836, -0.931657, -12.9849
-0.557109, -4.29705, -12.6358
-4.73538, -2.71453, -8.62635
-4.73538, -2.71453, -8.62635
-10.0426, -1.34881, -13.1171
-5.60795, -1.16481, -11.9657
-1.29641, -4.90546, -10.322
-5.33512, -0.8887, -9.99539
-2.62501, 2.32621, -13.1178
-2.62501, 2.32621, -13.1178
1.33614, 2.8284, -10.8308
1.33614, 2.8284, -10.8308
-0.618857, 3.00613, -16.4648
1.74524, 8.14995, -14.247
-0.231433, 7.24513, -13.1524
-1.3242, 10.8499, -11.8034
-4.42154, 16.4034, -6.7496
-0.275238, 17.301, -9.72699
-3.48464, 15.2495, -13.3315
-3.88657, 13.489, -9.84987
-4.95652, 9.83072, -6.49688
-4.95652, 9.83072, -6.49688
-4.95652, 9.83072, -6.49688
-2.74418, 12.9442, -10.7432
-1.99934, 12.687, -9.238
-1.99934, 12.687, -9.238
-1.96952, 14.9804, -7.11016
-6.49496, 17.8265, -5.08222
-1.06097, 18.9537, -3.80693
0.607651, 23.631, -8.49969
-2.93244, 19.7495, -5.60935
-2.13908, 17.0197, -3.11394
-2.60137, 19.1623, -6.63673
-5.93775, 19.2763, -10.602
-8.44138, 13.8011, -12.2854
-10.9609, 9.77848, -7.42285
-12.116, 8.661, -10.2795
-13.6916, 7.15741, -10.8289
-13.6916, 7.15741, -10.8289
-18.2703, 8.2718, -15.6487
-18.2703, 8.2718, -15.6487
-20.1572, 10.6375, -10.574
-18.1298, 7.43718, -11.0163
-15.7627, 2.70996, -16.5055
-15.3547, -1.7866, -14.957
-15.3547, -1.7866, -14.957
-9.87185, -2.55683, -19.4437
-9.99843, -0.444233, -17.681
-11.3627, -3.50904, -14.0169
-8.95616, -4.73008, -15.8833
-13.5114, -4.74271, -11.5561
-11.1089, -5.22545, -7.81934
-12.4515, -3.14055, -7.39871
-9.02515, -8.20877, -9.23218
-9.02515, -8.20877, -9.23218
-11.4705, -6.95676, -7.19907
-11.7612, -1.44411, -12.1983
-7.40784, 3.37681, -14.5097
-7.40784, 3.37681, -14.5097
-7.43237, -0.00138223, -13.6932
-7.43237, -0.00138223, -13.6932
-12.4048, -1.43095, -19.0509
-12.2153, 2.57011, -18.0622
-6.59758, -1.05707, -22.67
-1.74741, 1.33938, -22.8801
-1.74741, 1.33938, -22.8801
-1.74741, 1.33938, -22.8801
-1.85954, -0.16022, -26.9859
-1.28497, 3.76323, -27.1671
-3.32353, 8.12452, -27.136
2.30075, 2.89916, -23.3379
0.551162, 0.940173, -21.4693
0.551162, 0.940173, -21.4693
0.551162, 0.940173, -21.4693
1.53504, 1.89732, -19.9107
1.53504, 1.89732, -19.9107
1.53504, 1.89732, -19.9107
1.53504, 1.89732, -19.9107
-2.90939, 6.6809, -19.7277
2.27897, 5.62788, -23.3484
2.27897, 5.62788, -23.3484
6.20382, 5.57983, -18.1835
2.49729, 4.87805, -19.9977
7.39815, -0.299977, -19.9192
2.24576, -4.00649, -21.4789
2.24576, -4.00649, -21.4789
-2.27846, -5.25246, -17.1869
-0.610922, -6.83175, -15.1969
-0.610922, -6.83175, -15.1969
-0.610922, -6.83175, -15.1969
-3.47784, -5.34386, -13.5064
-3.60495, -5.80057, -11.7065
-3.60495, -5.80057, -11.7065
-1.56263, -9.84466, -6.36794
-1.56263, -9.84466, -6.36794
-5.38401, -6.79629, -2.82703
-2.07217, -8.22834, -2.72553
-2.07217, -8.22834, -2.72553
-3.91243, -9.74781, -6.62193
-6.6844, -4.31694, -9.19593
-6.06019, 0.532329, -13.3365
-3.43888, 1.73571, -13.8303
-2.37472, 0.406803, -15.4639
-2.37472, 0.406803, -15.4639
-4.33901, 1.27017, -11.8859
1.13645, 0.169541, -14.8155
-2.81501, -1.51125, -12.069
-2.81501, -1.51125, -12.069
-2.81501, -1.51125, -12.069
-2.81501, -1.51125, -12.069
-2.81501, -1.51125, -12.069
-0.39487, -6.98301, -13.2639
-2.39564, -2.33084, -14.991
-2.39564, -2.33084, -14.991
-3.09441, -2.79506, -12.7466
-5.13674, 0.251469, -12.0331
-5.13674, 0.251469, -12.0331
-3.92698, 5.25484, -12.9264
-7.63606, 4.78482, -11.9844
-7.63606, 4.78482, -11.9844
-5.92406, 0.118094, -17.3241
-5.92406, 0.118094, -17.3241
-8.52293, 4.26481, -14.483
-13.3522, 7.48032, -9.10995
-11.1591, 2.5586, -6.47993
-12.656, 6.70014, -9.04752
-12.656, 6.70014, -9.04752
-7.52443, 5.11619, -13.7539
-2.97352, 4.3134, -15.4867
-4.81146, 2.22667, -12.234
-2.61914, 4.744, -16.8398
2.24218, 2.7177, -11.7559
1.5198, 2.35209, -11.5982
1.5198, 2.35209, -11.5982
1.5198, 2.35209, -11.5982
1.5198, 2.35209, -11.5982
3.05568, 5.45079, -10.222
4.02969, 8.71643, -10.4008
7.48354, 6.53831, -12.1679
6.18851, 9.6368, -12.789
6.18851, 9.6368, -12.789
1.37448, 7.62227, -17.2314
0.295476, 2.14052, -17.8783
4.17272, -2.20991, -17.1309
7.24178, -6.64813, -11.8014
7.24178, -6.64813, -11.8014
3.94014, -4.27609, -11.8183
5.08641, -2.88108, -10.9621
5.87241, -2.76322, -10.4886
5.87241, -2.76322, -10.4886
1.3362, -1.58789, -10.6138
1.3362, -1.58789, -10.6138
1.3362, -1.58789, -10.6138
4.26638, -5.92212, -11.526
8.44677, -11.3959, -7.98314
8.44677, -11.3959, -7.98314
8.44677, -11.3959, -7.98314
8.44677, -11.3959, -7.98314
11.8501, -6.30388, -11.766
11.8501, -6.30388, -11.766
7.98125, -5.64787, -14.9553
6.46275, -9.47684, -12.2814
5.27434, -3.9795, -10.3917
8.98985, 1.61557, -7.12657
14.5209, -3.223, -9.86346
14.049, -1.01112, -5.0017
8.60955, -3.20285, -5.44998
8.60955, -3.20285, -5.44998
10.7628, -0.19489, -9.97198
10.7628, -0.19489, -9.97198
10.7628, -0.19489, -9.97198
14.5802, -0.337296, -8.52062
14.5802, -0.337296, -8.52062
9.74571, -5.02919, -11.7854
10.6395, -6.14152, -7.4352
9.98023, -2.65788, -9.31803
9.98023, -2.65788, -9.31803
9.20524, 2.48522, -7.51793
9.20524, 2.48522, -7.51793
9.20524, 2.48522, -7.51793
9.20524, 2.48522, -7.51793
9.20524, 2.48522, -7.51793
6.65665, -2.72251, -11.9763
2.63824, -4.22625, -9.51835
2.63824, -4.22625, -9.51835
1.83808, -6.53155, -12.368
-1.81029, -6.42587, -7.27611
-1.81029, -6.42587, -7.27611
-1.81029, -6.42587, -7.27611
-0.766698, -1.19525, -12.4347
-0.766698, -1.19525, -12.4347
2.65898, -1.79269, -13.08
0.533582, -4.06258, -9.6277
0.533582, -4.06258, -9.6277
0.533582, -4.06258, -9.6277
-4.8579, -0.336191, -7.09861
-3.74447, -5.10832, -5.74965
-0.099473, -1.03045, -1.79316
-0.099473, -1.03045, -1.79316
-0.099473, -1.03045, -1.79316
-0.099473, -1.03045, -1.79316
-0.099473, -1.03045, -1.79316
-0.099473, -1.03045, -1.79316
-0.099473, -1.03045, -1.79316
-0.099473, -1.03045, -1.79316
-0.099473, -1.03045, -1.79316
-0.099473, -1.03045, -1.79316
-0.099473, -1.03045, -1.79316
-0.099473, -1.03045, -1.79316
-0.099473, -1.03045, -1.79316
-0.099473, -1.03045, -1.79316
-1.37475, 2.20866, 2.65974
-1.37475, 2.20866, 2.65974
-1.37475, 2.20866, 2.65974
-1.37475, 2.20866, 2.65974
-1.37475, 2.20866, 2.65974
-1.37475, 2.20866, 2.65974
-1.37475, 2.20866, 2.65974
1.00773, -0.970634, 3.98546
0.476673, 1.45344, 3.24154
0.476673, 1.45344, 3.24154
0.476673, 1.45344, 3.24154
0.476673, 1.45344, 3.24154
0.476673, 1.45344, 3.24154
0.476673, 1.45344, 3.24154
0.476673, 1.45344, 3.24154
0.476673, 1.45344, 3.24154
0.476673, 1.45344, 3.24154
0.476673, 1.45344, 3.24154
-0.994937, 3.65052, -1.32946
-0.994937, 3.65052, -1.32946
2.7684, 2.28328, 3.23363
1.89001, -0.411523, 8.19156
1.89001, -0.411523, 8.19156
1.89001, -0.411523, 8.19156
-1.54007, -1.00274, 8.90235
0.68515, -5.48242, 5.29085
-0.972985, -6.31283, 4.20994
-0.972985, -6.31283, 4.20994
-3.00509, -5.95535, 9.17876
-3.00509, -5.95535, 9.17876
-3.00509, -5.95535, 9.17876
-3.00509, -5.95535, 9.17876
-3.00509, -5.95535, 9.17876
-3.00509, -5.95535, 9.17876
-3.00509, -5.95535, 9.17876
0.926275, -4.36344, 8.51807
-0.788121, -1.07373, 3.86616
-0.788121, -1.07373, 3.86616
0.832035, -3.04212, 1.13535
-2.54761, -4.38134, 5.86156
-2.24702, -1.51248, 3.0208
-2.24702, -1.51248, 3.0208
2.22666, 0.876333, 1.99237
2.22666, 0.876333, 1.99237
2.22666, 0.876333, 1.99237
2.33781, 3.01997, -3.11962
2.33781, 3.01997, -3.11962
1.45705, 7.75719, -1.55471
-1.15983, 12.9574, -6.21576
-1.15983, 12.9574, -6.21576
-6.09779, 8.28093, -9.17089
-3.21267, 10.4403, -11.8134
-2.41333, 6.18625, -7.72274
-0.561516, 4.43165, -7.15722
1.12022, 4.17752, -7.97444
4.31599, 4.27783, -7.29235
4.31599, 4.27783, -7.29235
3.55358, 2.23302, -8.76284
5.56076, 5.98896, -7.79461
4.63153, 4.70506, -10.6291
0.381651, 7.14716, -8.02832
-0.427601, 8.39371, -12.5202
-0.427601, 8.39371, -12.5202
-5.31742, 6.4945, -8.66344
-0.752093, 2.38091, -3.85274
-0.752093, 2.38091, -3.85274
-6.09449, -1.54204, -7.59398
-6.09449, -1.54204, -7.59398
-6.09449, -1.54204, -7.59398
-6.09449, -1.54204, -7.59398
-6.09449, -1.54204, -7.59398
-6.09449, -1.54204, -7.59398
-4.49775, -4.26774, -6.19595
-4.49775, -4.26774, -6.19595
-8.56476, -4.43857, -5.81237
-8.56476, -4.43857, -5.81237
-3.18816, -3.63955, -9.81452
-3.18816, -3.63955, -9.81452
-3.18816, -3.63955, -9.81452
0.673183, -8.13173, -6.77623
0.673183, -8.13173, -6.77623
0.673183, -8.13173, -6.77623
0.673183, -8.13173, -6.77623
0.673183, -8.13173, -6.77623
0.673183, -8.13173, -6.77623
0.673183, -8.13173, -6.77623
0.673183, -8.13173, -6.77623
0.673183, -8.13173, -6.77623
0.673183, -8.13173, -6.77623
0.673183, -8.13173, -6.77623
0.673183, -8.13173, -6.77623
5.77337, -6.11845, -10.7579
0.891743, -4.0638, -9.1666
0.891743, -4.0638, -9.1666
0.891743, -4.0638, -9.1666
0.891743, -4.0638, -9.1666
1.75946, -1.99044, -4.07121
-2.35946, 1.16658, -3.50758
-2.35946, 1.16658, -3.50758
-2.35946, 1.16658, -3.50758
-2.35946, 1.16658, -3.50758
-1.81654, -2.47028, -2.01492
-1.81654, -2.47028, -2.01492
2.21651, -2.38098, 3.43395
1.81062, -4.71222, 7.33834
-1.83344, 0.158735, 9.89632
-1.83344, 0.158735, 9.89632
-1.83344, 0.158735, 9.89632
-0.00170257, 0.329064, 13.3204
-0.00170257, 0.329064, 13.3204
-0.00170257, 0.329064, 13.3204
-0.00170257, 0.329064, 13.3204
-0.00170257, 0.329064, 13.3204
-3.85548, 3.54236, 15.7747
-1.08299, 3.06164, 14.5298
-1.08299, 3.06164, 14.5298
2.07573, -1.9677, 17.7927
1.59381, -1.67814, 12.1593
-2.44021, -0.252581, 11.2247
-1.81829, 4.74674, 7.15669
-6.26405, 4.32136, 10.288
-9.0025, 1.10668, 5.89572
-7.44778, -4.07661, 6.55813
-6.35948, -2.168, 6.28974
-6.86036, -6.62151, 10.3459
-11.8417, -2.12856, 8.66423
-9.56246, -1.20257, 4.17615
-9.56246, -1.20257, 4.17615
-10.0023, -4.7941, 6.63981
-5.97762, -9.03789, 2.113
-3.34894, -14.5774, 1.45465
-4.91157, -13.3328, 6.00968
-3.06807, -8.82812, 2.1037
-0.658991, -7.4591, 2.25787
3.18231, -6.84356, 3.36309
6.78328, -9.73657, -1.96219
4.32762, -5.8904, -7.58557
4.32762, -5.8904, -7.58557
2.94704, -2.40783, -5.65949
7.8028, -3.78932, -3.33422
7.8028, -3.78932, -3.33422
7.4793, -6.06593, -8.4831
2.64924, -10.1355, -8.44047
5.3802, -6.2054, -13.7689
5.3802, -6.2054, -13.7689
0.726923, -1.6159, -11.1236
-3.74846, -2.88221, -12.7354
-3.74846, -2.88221, -12.7354
-8.27533, -3.95825, -9.62299
-8.25496, -4.47013, -10.9479
-2.77574, -9.2283, -6.74266
-6.87653, -5.56554, -5.91899
-11.0037, -2.42647, -10.2885
-8.26015, 1.09592, -14.1705
-8.26015, 1.09592, -14.1705
-8.26015, 1.09592, -14.1705
-8.59192, 4.37504, -10.5541
-6.96344, 3.23183, -7.85465
-10.0642, 4.85473, -13.139
-10.0642, 4.85473, -13.139
-6.17782, -0.70078, -13.1867
-8.47648, 1.89409, -10.527
-8.47648, 1.89409, -10.527
-8.27254, 2.73313, -14.5258
-8.27254, 2.73313, -14.5258
-12.7051, 6.5704, -12.451
-15.5216, 8.32884, -9.70866
-10.441, 12.3139, -5.20345
-6.84344, 14.9744, -7.533
-7.50335, 11.6182, -12.0681
-11.2691, 9.78066, -7.01069
-14.7013, 4.85671, -9.66061
-10.9121, 3.9057, -12.8296
-10.9121, 3.9057, -12.8296
-6.81034, -0.232775, -10.6273
-10.1331, -0.420834, -11.047
-10.1331, -0.420834, -11.047
-10.1331, -0.420834, -11.047
-4.84911, 1.27735, -8.03777
-4.84911, 1.27735, -8.03777
-2.22738, 6.49293, -9.33887
-2.22738, 6.49293, -9.33887
-2.07322, 7.36248, -11.1895
1.73049, 12.6412, -9.79125
1.73049, 12.6412, -9.79125
-3.68023, 16.0715, -8.08623
-3.68023, 16.0715, -8.08623
-6.85055, 16.5412, -9.14706
-1.35251, 17.7327, -8.93334
2.92437, 17.2217, -8.59299
2.92437, 17.2217, -8.59299
0.219055, 15.135, -13.8615
-4.77738, 13.4001, -9.32376
-4.0568, 7.85373, -9.14045
-4.90064, 7.01295, -5.87398
-0.988511, 8.95544, -10.8115
4.57224, 7.71394, -8.44606
4.57224, 7.71394, -8.44606
4.57224, 7.71394, -8.44606
1.10318, 7.64437, -6.78283
-4.0745, 8.82808, -8.47131
-4.0745, 8.82808, -8.47131
-4.0745, 8.82808, -8.47131
-4.0745, 8.82808, -8.47131
-4.0745, 8.82808, -8.47131
-2.70029, 7.98108, -8.41835
-2.70029, 7.98108, -8.41835
-0.880019, 6.52474, -10.2846
-5.09998, 2.66552, -8.74906
-4.98712, 1.16207, -9.45517
-3.65605, 6.02086, -5.18685
1.08981, 1.19554, -5.42455
3.70145, 0.940625, -5.58336
4.20869, -4.10679, -10.437
-0.282259, 0.31101, -16.0006
-0.282259, 0.31101, -16.0006
1.96089, 5.74276, -15.986
4.50819, 1.03278, -12.4002
9.14695, 2.96019, -11.548
9.14695, 2.96019, -11.548
7.83644, 2.06986, -7.91054
7.5595, 1.31553, -8.51611
7.5595, 1.31553, -8.51611
7.5595, 1.31553, -8.51611
5.15248, -2.9052, -11.7166
5.15248, -2.9052, -11.7166
5.15248, -2.9052, -11.7166
8.79851, 1.58165, -13.8179
8.79851, 1.58165, -13.8179
9.39427, 3.52986, -10.9134
12.2465, 8.60928, -8.20697
12.2465, 8.60928, -8.20697
12.2465, 8.60928, -8.20697
12.2465, 8.60928, -8.20697
9.25703, 6.247, -2.58549
4.35538, 5.98065, -5.04758
1.28573, 1.04646, -1.27705
1.28573, 1.04646, -1.27705
1.28573, 1.04646, -1.27705
1.28573, 1.04646, -1.27705
1.28573, 1.04646, -1.27705
1.28573, 1.04646, -1.27705
1.28573, 1.04646, -1.27705
1.28573, 1.04646, -1.27705
1.28573, 1.04646, -1.27705
1.28573, 1.04646, -1.27705
1.28573, 1.04646, -1.27705
1.28573, 1.04646, -1.27705
1.20531, 1.76012, -2.74693
1.20531, 1.76012, -2.74693
1.20531, 1.76012, -2.74693
1.74636, -0.60236, -1.68679
1.74636, -0.60236, -1.68679
0.740893, -0.270512, 2.00022
0.740893, -0.270512, 2.00022
0.740893, -0.270512, 2.00022
0.740893, -0.270512, 2.00022
0.740893, -0.270512, 2.00022
0.740893, -0.270512, 2.00022
0.740893, -0.270512, 2.00022
0.740893, -0.270512, 2.00022
0.740893, -0.270512, 2.00022
0.740893, -0.270512, 2.00022
6.3351, -1.17304, 6.85158
6.3351, -1.17304, 6.85158
6.3351, -1.17304, 6.85158
8.08764, 0.00885264, 4.35535
3.67948, 3.95015, 4.67933
7.6546, -0.781064, 2.96456
7.6546, -0.781064, 2.96456
11.2504, -3.0169, 7.56151
11.2504, -3.0169, 7.56151
11.2504, -3.0169, 7.56151
10.0874, -8.57184, 3.53169
10.0874, -8.57184, 3.53169
9.58699, -12.8629, 5.70994
9.58699, -12.8629, 5.70994
7.83271, -9.9843, 5.51198
5.36142, -12.2256, 7.21958
5.36142, -12.2256, 7.21958
0.336903, -13.7853, 5.75776
0.336903, -13.7853, 5.75776
0.336903, -13.7853, 5.75776
-1.78164, -15.9273, 4.17107
-1.78164, -15.9273, 4.17107
0.913243, -13.6188, 9.126
0.913243, -13.6188, 9.126
0.913243, -13.6188, 9.126
3.11293, -18.4576, 13.3108
8.43897, -12.9174, 9.72536
8.71957, -8.99295, 11.6287
8.71957, -8.99295, 11.6287
8.48538, -4.86622, 8.67724
8.48538, -4.86622, 8.67724
8.48538, -4.86622, 8.67724
3.88487, -2.01749, 8.13062
1.30408, 2.24271, 6.67706
4.73765, 1.81772, 10.5959
5.73004, -3.28066, 9.43187
3.25266, -3.81384, 11.6382
7.11332, -0.997555, 6.02517
7.11332, -0.997555, 6.02517
7.11332, -0.997555, 6.02517
7.4688, 1.24216, 4.62401
8.82748, -1.33085, 9.91589
3.41208, 1.17014, 10.4951
3.41208, 1.17014, 10.4951
3.92761, -1.57638, 6.6114
-1.49571, -4.59324, 11.3336
-1.49571, -4.59324, 11.3336
-1.49571, -4.59324, 11.3336
-0.186971, -4.23, 13.0029
1.10266, -1.06582, 8.35699
-2.31936, -5.55749, 10.9438
-2.31936, -5.55749, 10.9438
-5.06249, -5.35724, 6.97385
-7.63818, -7.67787, 9.03214
-8.75082, -6.29112, 6.69415
-8.75082, -6.29112, 6.69415
-4.81602, -2.63807, 9.40417
-4.81602, -2.63807, 9.40417
-4.81602, -2.63807, 9.40417
0.123819, 2.52058, 11.4776
0.123819, 2.52058, 11.4776
0.123819, 2.52058, 11.4776
2.32336, 6.96075, 11.3054
0.301987, 8.31847, 10.5965
5.93204, 3.6338, 10.0417
3.57135, 4.1291, 7.32234
0.91593, 5.66597, 7.01591
1.64962, 4.99442, 7.76779
3.45571, 5.56021, 7.74091
3.45571, 5.56021, 7.74091
0.614304, 4.05163, 7.20434
0.614304, 4.05163, 7.20434
0.467275, 7.84521, 11.5638
-3.97426, 8.58072, 10.3123
-3.97426, 8.58072, 10.3123
-3.97426, 8.58072, 10.3123
-3.97426, 8.58072, 10.3123
-4.44121, 5.81355, 10.4313
-2.35581, 8.81456, 12.6885
-2.35581, 8.81456, 12.6885
-6.1053, 5.17473, 11.5886
-6.1053, 5.17473, 11.5886
-1.55555, 7.79961, 12.031
0.831606, 9.67735, 10.2224
2.41165, 6.74968, 8.61157
2.4312, 8.67909, 8.19951
-2.7269, 9.68965, 13.3016
0.576246, 14.2976, 7.85878
0.576246, 14.2976, 7.85878
1.17005, 17.5108, 11.2435
-3.24381, 16.9676, 14.8606
-6.78221, 16.2699, 14.6828
-2.69793, 18.7628, 12.46
1.17892, 16.7735, 14.4384
1.17892, 16.7735, 14.4384
0.164809, 13.2366, 13.9813
0.164809, 13.2366, 13.9813
0.164809, 13.2366, 13.9813
0.164809, 13.2366, 13.9813
0.164809, 13.2366, 13.9813
-3.94379, 10.6128, 12.1912
-6.78169, 8.37605, 12.6358
-7.04892, 13.5621, 8.31204
-7.04892, 13.5621, 8.31204
-7.04892, 13.5621, 8.31204
-7.04892, 13.5621, 8.31204
-7.04892, 13.5621, 8.31204
-2.31128, 8.86349, 11.8373
0.4837, 8.42402, 6.83448
0.217244, 3.53772, 10.1797
0.217244, 3.53772, 10.1797
2.47748, 4.60027, 14.9662
1.61475, 5.07421, 16.9652
1.61475, 5.07421, 16.9652
-3.73425, 8.1881, 18.8625
-3.73425, 8.1881, 18.8625
-4.49514, 4.1076, 21.4617
-4.40543, 1.21828, 18.1853
-4.40543, 1.21828, 18.1853
0.498034, 2.08129, 13.1008
0.498034, 2.08129, 13.1008
0.39545, 0.704635, 17.3449
0.39545, 0.704635, 17.3449
0.39545, 0.704635, 17.3449
0.39545, 0.704635, 17.3449
-1.89671, -1.65086, 15.4055
-1.44284, 1.77408, 14.5362
-1.44284, 1.77408, 14.5362
-4.14856, 1.66967, 11.3028
-0.433667, -0.624469, 11.9116
-0.848392, -1.88463, 9.3436
-0.848392, -1.88463, 9.3436
-4.05214, -1.52033, 10.8832
-4.05214, -1.52033, 10.8832
-4.05214, -1.52033, 10.8832
-4.05214, -1.52033, 10.8832
-7.433, -0.992831, 7.75143
-7.433, -0.992831, 7.75143
-10.1404, 0.555404, 2.62656
-10.1404, 0.555404, 2.62656
-8.12777, -3.21255, 4.25375
-2.55331, -6.44019, 9.60435
-4.53976, -3.14416, 8.67605
-4.53976, -3.14416, 8.67605
-7.39977, -5.77832, 7.63891
-1.89546, -10.7269, 10.6966
-0.610505, -5.61471, 13.4093
-5.30888, -9.99762, 12.9386
-5.30888, -9.99762, 12.9386
-2.40261, -9.04751, 13.9032
-5.54167, -6.59829, 9.22683
-5.54167, -6.59829, 9.22683
-9.61869, -5.91564, 7.59488
-9.61869, -5.91564, 7.59488
