           Iteration         Path Length         Temperature
                8700             522.221               76.95
                8800             513.111                76.8
                8900             494.336               76.65
                9000             500.369                76.5
                9100             458.974               76.35
                9200              468.37                76.2
                9300             513.218               76.05
                9400             562.769                75.9
                9500             499.848               75.75
                9600             472.668                75.6
                9700             504.951               75.45
                9800             591.691                75.3
                9900              464.84               75.15
               10000             547.314                  75
               10100             531.167               74.85
               10200              513.26                74.7
               10300             476.324               74.55
               10400              527.47                74.4
               10500             515.835               74.25
               10600             530.029                74.1
               10700             535.676               73.95
               10800             573.442                73.8
               10900              484.92               73.65
               11000             511.073                73.5
               11100             474.578               73.35
               11200             511.257                73.2
               11300             462.892               73.05
               11400             551.724                72.9
               11500              494.62               72.75
               11600             481.208                72.6
               11700             532.867               72.45
               11800             508.389                72.3
               11900             497.887               72.15
               12000             535.217                  72
               12100             587.837               71.85
               12200             527.844                71.7
               12300             536.557               71.55
               12400              524.65                71.4
               12500             455.762               71.25
               12600             516.118                71.1
               12700             507.349               70.95
               12800             552.819                70.8
               12900             491.874               70.65
               13000             519.914                70.5
               13100             571.087               70.35
               13200             543.845                70.2
               13300             518.714               70.05
               13400             441.534                69.9
               13500              586.44               69.75
               13600              520.78                69.6
               13700             444.711               69.45
               13800             526.379                69.3
               13900             548.945               69.15
               14000             451.453                  69
               14100             509.499               68.85
               14200             549.785                68.7
               14300              513.42               68.55
               14400             517.969                68.4
               14500             556.756               68.25
               14600             560.386                68.1
               14700             505.382               67.95
               14800             525.322                67.8
               14900             554.821               67.65
               15000             587.779                67.5
               15100              489.76               67.35
               15200              514.96                67.2
               15300             525.654               67.05
               15400             528.578                66.9
               15500             487.034               66.75
               15600             519.425                66.6
               15700             533.466               66.45
               15800             589.172                66.3
               15900             498.103               66.15
               16000             509.213                  66
               16100             566.992               65.85
               16200              550.11                65.7
               16300             543.233               65.55
               16400             488.627                65.4
               16500             513.557               65.25
               16600             503.551                65.1
               16700             426.113               64.95
               16800             550.646                64.8
               16900             417.605               64.65
               17000             538.149                64.5
               17100             501.244               64.35
               17200             486.861                64.2
               17300             570.164               64.05
               17400             511.017                63.9
               17500             468.648               63.75
               17600             557.797                63.6
               17700             600.728               63.45
               17800             473.131                63.3
               17900              494.43               63.15
               18000             505.351                  63
               18100             592.463               62.85
               18200             467.462                62.7
               18300             552.863               62.55
               18400             501.106                62.4
               18500             611.064               62.25
               18600             530.008                62.1
               18700             472.059               61.95
               18800             548.206                61.8
               18900             434.383               61.65
               19000             492.709                61.5
               19100             465.688               61.35
               19200             481.691                61.2
               19300             464.838               61.05
               19400              476.65                60.9
               19500             469.766               60.75
               19600             573.385                60.6
               19700             579.598               60.45
               19800             473.245                60.3
               19900              506.93               60.15
               20000             529.507                  60
               20100             496.334               59.85
               20200             482.773                59.7
               20300              579.19               59.55
               20400             520.449                59.4
               20500             454.193               59.25
               20600             546.972                59.1
               20700             507.102               58.95
               20800             504.476                58.8
               20900             477.087               58.65
               21000             482.073                58.5
               21100             476.685               58.35
               21200              454.78                58.2
               21300             542.615               58.05
               21400             539.822                57.9
               21500             483.632               57.75
               21600             577.671                57.6
               21700             475.895               57.45
               21800             572.858                57.3
               21900             525.555               57.15
               22000             509.496                  57
               22100             446.579               56.85
               22200             502.801                56.7
               22300             498.318               56.55
               22400             547.263                56.4
               22500             475.624               56.25
               22600             562.326                56.1
               22700             517.961               55.95
               22800             562.166                55.8
               22900             513.668               55.65
               23000             528.326                55.5
               23100               446.5               55.35
               23200             499.877                55.2
               23300             604.542               55.05
               23400               522.4                54.9
               23500             438.695               54.75
               23600             552.466                54.6
               23700             452.138               54.45
               23800             601.139                54.3
               23900              522.42               54.15
               24000             454.291                  54
               24100             500.184               53.85
               24200             458.664                53.7
               24300             491.826               53.55
               24400             439.815                53.4
               24500             529.466               53.25
               24600             503.656                53.1
               24700             575.542               52.95
               24800             477.998                52.8
               24900             507.385               52.65
               25000             548.518                52.5
               25100              473.34               52.35
               25200              500.51                52.2
               25300             562.036               52.05
               25400             510.316                51.9
               25500             508.521               51.75
               25600             513.267                51.6
               25700             469.076               51.45
               25800             599.364                51.3
               25900             485.457               51.15
               26000             502.203                  51
               26100              506.11               50.85
               26200             482.816                50.7
               26300             497.515               50.55
               26400             458.132                50.4
               26500             491.304               50.25
               26600             457.225                50.1
               26700              425.11               49.95
               26800             545.911                49.8
               26900             469.838               49.65
               27000             526.544                49.5
               27100             532.982               49.35
               27200             509.499                49.2
               27300             471.927               49.05
               27400             484.095                48.9
               27500             434.124               48.75
               27600             496.191                48.6
               27700             548.405               48.45
               27800             457.458                48.3
               27900             501.131               48.15
               28000             541.139                  48
               28100             420.705               47.85
               28200             581.657                47.7
               28300             562.581               47.55
               28400             449.826                47.4
               28500              450.68               47.25
               28600             565.309                47.1
               28700              509.86               46.95
               28800             561.887                46.8
               28900             479.514               46.65
               29000             486.566                46.5
               29100             556.374               46.35
               29200             550.556                46.2
               29300             528.803               46.05
               29400             525.227                45.9
               29500             502.928               45.75
               29600             556.431                45.6
               29700             452.946               45.45
               29800             532.402                45.3
               29900             541.062               45.15
               30000             469.104                  45
               30100             536.225               44.85
               30200             437.162                44.7
               30300             481.885               44.55
               30400             553.956                44.4
               30500             486.912               44.25
               30600             440.976                44.1
               30700             515.649               43.95
               30800             464.429                43.8
               30900              507.93               43.65
               31000             488.266                43.5
               31100             548.724               43.35
               31200             495.654                43.2
               31300             522.771               43.05
               31400             448.354                42.9
               31500             546.301               42.75
               31600             435.254                42.6
               31700              517.43               42.45
               31800             466.954                42.3
               31900              507.14               42.15
               32000             531.614                  42
               32100             501.018               41.85
               32200             516.663                41.7
               32300              428.58               41.55
               32400             524.337                41.4
               32500             530.496               41.25
               32600             476.694                41.1
               32700             424.515               40.95
               32800               509.9                40.8
               32900             551.417               40.65
               33000             581.091                40.5
               33100             480.997               40.35
               33200             525.927                40.2
               33300             547.001               40.05
               33400             486.257                39.9
               33500             488.139               39.75
               33600             469.227                39.6
               33700             477.976               39.45
               33800             453.608                39.3
               33900             471.897               39.15
               34000             500.554                  39
               34100             493.289               38.85
               34200             455.064                38.7
               34300             534.109               38.55
               34400             498.736                38.4
               34500             464.587               38.25
               34600             521.274                38.1
               34700             425.271               37.95
               34800             508.953                37.8
               34900               472.3               37.65
               35000             512.578                37.5
               35100              499.19               37.35
               35200             455.975                37.2
               35300             488.854               37.05
               35400             497.322                36.9
               35500             456.688               36.75
               35600              496.31                36.6
               35700              536.86               36.45
               35800             466.663                36.3
               35900             526.345               36.15
               36000             409.198                  36
               36100             479.358               35.85
               36200             463.705                35.7
               36300             463.101               35.55
               36400             389.497                35.4
               36500             473.664               35.25
               36600             536.567                35.1
               36700             518.561               34.95
               36800             432.594                34.8
               36900             478.836               34.65
               37000             503.364                34.5
               37100             473.412               34.35
               37200             505.858                34.2
               37300             480.029               34.05
               37400              471.21                33.9
               37500             512.893               33.75
               37600             447.495                33.6
               37700             508.641               33.45
               37800             455.154                33.3
               37900             549.299               33.15
               38000             483.685                  33
               38100             453.115               32.85
               38200             511.783                32.7
               38300             498.153               32.55
               38400             551.089                32.4
               38500             421.362               32.25
               38600             443.042                32.1
               38700             516.984               31.95
               38800             585.712                31.8
               38900             500.208               31.65
               39000             513.295                31.5
               39100             456.018               31.35
               39200             509.705                31.2
               39300             495.846               31.05
               39400             480.479                30.9
               39500             462.502               30.75
               39600             525.708                30.6
               39700             447.852               30.45
               39800             482.295                30.3
               39900             519.141               30.15
               40000              493.72                  30
               40100             528.942               29.85
               40200             432.365                29.7
               40300             463.161               29.55
               40400              467.83                29.4
               40500             529.255               29.25
               40600             450.626                29.1
               40700              563.57               28.95
               40800             449.457                28.8
               40900              459.85               28.65
               41000             439.042                28.5
               41100             501.065               28.35
               41200             426.974                28.2
               41300             477.063               28.05
               41400             573.788                27.9
               41500              494.21               27.75
               41600             506.961                27.6
               41700             430.713               27.45
               41800             447.727                27.3
               41900             482.441               27.15
               42000             491.729                  27
               42100             560.292               26.85
               42200             523.942                26.7
               42300              450.19               26.55
               42400             489.542                26.4
               42500              483.89               26.25
               42600             434.041                26.1
               42700             514.567               25.95
               42800             440.718                25.8
               42900              492.42               25.65
               43000             499.349                25.5
               43100             428.099               25.35
               43200               439.9                25.2
               43300             560.716               25.05
               43400              555.42                24.9
               43500             437.309               24.75
               43600             466.257                24.6
               43700             383.272               24.45
               43800             400.298                24.3
               43900             451.171               24.15
               44000             577.538                  24
               44100             433.071               23.85
               44200              482.65                23.7
               44300             382.873               23.55
               44400             460.856                23.4
               44500              525.17               23.25
               44600             463.689                23.1
               44700             517.375               22.95
               44800             447.714                22.8
               44900             435.602               22.65
               45000             494.236                22.5
               45100             404.043               22.35
               45200             522.446                22.2
               45300             419.651               22.05
               45400             483.558                21.9
               45500             523.068               21.75
               45600             444.254                21.6
               45700              476.93               21.45
               45800             529.447                21.3
               45900             451.865               21.15
               46000             384.095                  21
               46100             484.735               20.85
               46200             482.788                20.7
               46300             461.961               20.55
               46400             419.951                20.4
               46500             508.257               20.25
               46600             512.299                20.1
               46700             428.465               19.95
               46800              372.96                19.8
               46900             452.917               19.65
               47000             354.269                19.5
               47100             403.741               19.35
               47200             383.248                19.2
               47300             441.078               19.05
               47400             444.379                18.9
               47500              492.74               18.75
               47600             419.165                18.6
               47700             403.659               18.45
               47800             457.515                18.3
               47900             446.675               18.15
               48000             419.606                  18
               48100             448.038               17.85
               48200             492.666                17.7
               48300             478.732               17.55
               48400             460.527                17.4
               48500             497.905               17.25
               48600             399.733                17.1
               48700             444.888               16.95
               48800             481.695                16.8
               48900             428.845               16.65
               49000             441.785                16.5
               49100             413.825               16.35
               49200             434.383                16.2
               49300             425.818               16.05
               49400             404.191                15.9
               49500             406.614               15.75
               49600              405.68                15.6
               49700             484.345               15.45
               49800             375.417                15.3
               49900             409.661               15.15
               50000             445.855                  15
               50100             388.609               14.85
               50200             483.784                14.7
               50300              423.87               14.55
               50400             421.506                14.4
               50500             403.154               14.25
               50600             454.333                14.1
               50700             445.338               13.95
               50800             391.551                13.8
               50900             358.018               13.65
               51000             408.992                13.5
               51100             471.862               13.35
               51200             379.866                13.2
               51300              374.41               13.05
               51400             463.139                12.9
               51500             389.864               12.75
               51600              469.86                12.6
               51700               380.1               12.45
               51800             403.487                12.3
               51900             423.141               12.15
               52000             397.809                  12
               52100             419.665               11.85
               52200             402.249                11.7
               52300             436.445               11.55
               52400             386.594                11.4
               52500             429.017               11.25
               52600             445.132                11.1
               52700             351.698               10.95
               52800             364.557                10.8
               52900             446.721               10.65
               53000             375.268                10.5
               53100             359.485               10.35
               53200             416.341                10.2
               53300             387.981               10.05
               53400               456.1                 9.9
               53500             387.534                9.75
               53600             344.344                 9.6
               53700             360.728                9.45
               53800             389.072                 9.3
               53900             418.986                9.15
               54000             358.269                   9
               54100             397.869                8.85
               54200              283.17                 8.7
               54300             324.092                8.55
               54400             388.818                 8.4
               54500             284.582                8.25
               54600             293.594                 8.1
               54700             304.677                7.95
               54800             307.992                 7.8
               54900             352.235                7.65
               55000             319.708                 7.5
               55100             345.607                7.35
               55200             322.077                 7.2
               55300             286.038                7.05
               55400             313.501                 6.9
               55500             323.537                6.75
               55600             311.667                 6.6
               55700             281.334                6.45
               55800              289.09                 6.3
               55900             262.058                6.15
               56000             228.947                   6
               56100             256.808                5.85
               56200             247.483                 5.7
               56300             293.255                5.55
               56400             273.869                 5.4
               56500              284.19                5.25
               56600             316.739                 5.1
               56700             310.505                4.95
               56800             325.981                 4.8
               56900             261.131                4.65
               57000             265.069                 4.5
               57100              240.61                4.35
               57200             231.413                 4.2
               57300             222.426                4.05
               57400             209.132                 3.9
               57500             215.983                3.75
               57600             236.976                 3.6
               57700             223.154                3.45
               57800              221.08                 3.3
               57900             230.197                3.15
               58000             230.032                   3
               58100             230.534                2.85
               58200             208.103                 2.7
               58300             215.148                2.55
               58400             204.336                 2.4
               58500             201.999                2.25
               58600             202.592                 2.1
               58700             199.896                1.95
               58800             199.579                 1.8
               58900             194.703                1.65
               59000             194.328                 1.5
               59100             188.077                1.35
               59200             188.077                 1.2
               59300             182.351                1.05
               59400             183.447                 0.9
               59500              179.71                0.75
               59600             176.928                 0.6
               59700             175.731                0.45
               59800             175.139                 0.3
               59900              171.15                0.15
