           Iteration         Path Length         Temperature
               13800              1114.9                69.3
               13900             900.965               69.15
               14000             830.341                  69
               14100              1093.9               68.85
               14200             1009.28                68.7
               14300             1101.41               68.55
               14400             1069.95                68.4
               14500             1046.02               68.25
               14600              1001.2                68.1
               14700             909.003               67.95
               14800              893.68                67.8
               14900             1091.19               67.65
               15000             1202.25                67.5
               15100             1052.84               67.35
               15200             943.409                67.2
               15300             948.862               67.05
               15400             1030.25                66.9
               15500             942.635               66.75
               15600             883.946                66.6
               15700             852.138               66.45
               15800             1116.87                66.3
               15900             954.192               66.15
               16000             1076.52                  66
               16100             1080.96               65.85
               16200             949.737                65.7
               16300              1050.7               65.55
               16400              1202.4                65.4
               16500             1199.43               65.25
               16600             1143.32                65.1
               16700             990.316               64.95
               16800             1142.07                64.8
               16900             871.568               64.65
               17000             990.902                64.5
               17100             941.343               64.35
               17200             989.979                64.2
               17300             843.949               64.05
               17400             1002.75                63.9
               17500             1154.81               63.75
               17600              906.96                63.6
               17700             919.763               63.45
               17800             990.434                63.3
               17900             1093.59               63.15
               18000             1049.92                  63
               18100             1028.55               62.85
               18200             924.285                62.7
               18300             1055.39               62.55
               18400             946.064                62.4
               18500             840.773               62.25
               18600             1170.06                62.1
               18700             1077.87               61.95
               18800             1139.17                61.8
               18900             992.043               61.65
               19000             923.198                61.5
               19100             865.881               61.35
               19200              910.37                61.2
               19300             970.638               61.05
               19400             1129.28                60.9
               19500             1129.69               60.75
               19600             917.781                60.6
               19700              785.97               60.45
               19800             1125.98                60.3
               19900             997.404               60.15
               20000             1153.81                  60
               20100             1005.25               59.85
               20200             978.321                59.7
               20300             865.793               59.55
               20400             837.943                59.4
               20500             914.767               59.25
               20600             1050.73                59.1
               20700             1006.21               58.95
               20800             1005.39                58.8
               20900             1048.17               58.65
               21000             1050.11                58.5
               21100             1110.38               58.35
               21200             1059.15                58.2
               21300              1056.1               58.05
               21400              811.13                57.9
               21500             828.869               57.75
               21600              968.35                57.6
               21700             938.322               57.45
               21800             931.191                57.3
               21900             972.735               57.15
               22000             669.809                  57
               22100             949.093               56.85
               22200             1028.29                56.7
               22300              1099.6               56.55
               22400             992.239                56.4
               22500             1044.72               56.25
               22600             1029.57                56.1
               22700              1182.3               55.95
               22800             1141.32                55.8
               22900             779.213               55.65
               23000             938.199                55.5
               23100             921.901               55.35
               23200             997.939                55.2
               23300             867.811               55.05
               23400             806.722                54.9
               23500             1174.89               54.75
               23600             1049.61                54.6
               23700              967.54               54.45
               23800             1072.16                54.3
               23900              987.23               54.15
               24000             913.895                  54
               24100             866.696               53.85
               24200             980.743                53.7
               24300             1000.51               53.55
               24400             840.403                53.4
               24500             896.705               53.25
               24600             848.992                53.1
               24700             1007.45               52.95
               24800             988.612                52.8
               24900             1078.16               52.65
               25000             949.211                52.5
               25100             962.159               52.35
               25200             1022.73                52.2
               25300             1004.62               52.05
               25400              962.95                51.9
               25500             867.436               51.75
               25600             884.604                51.6
               25700             992.441               51.45
               25800             1077.62                51.3
               25900             993.438               51.15
               26000             1013.38                  51
               26100             882.986               50.85
               26200             1083.98                50.7
               26300             951.981               50.55
               26400             1053.67                50.4
               26500             841.921               50.25
               26600             860.608                50.1
               26700             989.787               49.95
               26800             949.211                49.8
               26900             882.219               49.65
               27000             1058.61                49.5
               27100              968.98               49.35
               27200             917.687                49.2
               27300             847.674               49.05
               27400             1081.86                48.9
               27500             1019.24               48.75
               27600             978.108                48.6
               27700             954.567               48.45
               27800             873.432                48.3
               27900             1019.16               48.15
               28000             859.641                  48
               28100             961.128               47.85
               28200             936.072                47.7
               28300             938.605               47.55
               28400             1013.89                47.4
               28500             769.584               47.25
               28600             852.208                47.1
               28700             886.468               46.95
               28800             976.778                46.8
               28900             986.514               46.65
               29000             1166.62                46.5
               29100             810.642               46.35
               29200             878.207                46.2
               29300             983.426               46.05
               29400              834.76                45.9
               29500             902.076               45.75
               29600             912.935                45.6
               29700             1058.16               45.45
               29800             1045.46                45.3
               29900             797.894               45.15
               30000             710.852                  45
               30100              1018.3               44.85
               30200             977.172                44.7
               30300               841.7               44.55
               30400             882.544                44.4
               30500             883.273               44.25
               30600              980.14                44.1
               30700             976.363               43.95
               30800             902.335                43.8
               30900             828.371               43.65
               31000             929.087                43.5
               31100             857.279               43.35
               31200             821.066                43.2
               31300             883.744               43.05
               31400             835.351                42.9
               31500             752.554               42.75
               31600             1001.95                42.6
               31700             847.482               42.45
               31800             896.422                42.3
               31900             870.313               42.15
               32000             936.512                  42
               32100             793.922               41.85
               32200             898.398                41.7
               32300             1002.62               41.55
               32400             947.842                41.4
               32500             691.239               41.25
               32600             861.767                41.1
               32700              1146.7               40.95
               32800             757.216                40.8
               32900             906.043               40.65
               33000             855.645                40.5
               33100              1022.5               40.35
               33200             847.854                40.2
               33300             1079.03               40.05
               33400             733.417                39.9
               33500             669.636               39.75
               33600              790.87                39.6
               33700             798.166               39.45
               33800             899.771                39.3
               33900             908.485               39.15
               34000             851.378                  39
               34100             862.948               38.85
               34200             906.668                38.7
               34300             702.049               38.55
               34400             1290.12                38.4
               34500             1025.62               38.25
               34600             809.087                38.1
               34700             815.058               37.95
               34800             1064.21                37.8
               34900             947.697               37.65
               35000             850.057                37.5
               35100             926.586               37.35
               35200             740.554                37.2
               35300               767.1               37.05
               35400             1044.11                36.9
               35500             857.851               36.75
               35600             774.313                36.6
               35700             809.154               36.45
               35800              850.77                36.3
               35900             862.814               36.15
               36000             807.916                  36
               36100             792.363               35.85
               36200             794.217                35.7
               36300             1066.59               35.55
               36400             976.931                35.4
               36500             880.458               35.25
               36600             740.641                35.1
               36700             813.172               34.95
               36800              766.81                34.8
               36900             817.949               34.65
               37000              1092.3                34.5
               37100             641.946               34.35
               37200             714.582                34.2
               37300             673.159               34.05
               37400             816.098                33.9
               37500             876.328               33.75
               37600             927.785                33.6
               37700              993.09               33.45
               37800              812.99                33.3
               37900             864.094               33.15
               38000             864.971                  33
               38100             772.751               32.85
               38200             762.994                32.7
               38300               833.9               32.55
               38400             880.122                32.4
               38500             806.155               32.25
               38600             872.493                32.1
               38700             1027.38               31.95
               38800             979.024                31.8
               38900             622.063               31.65
               39000             737.311                31.5
               39100             918.626               31.35
               39200             761.322                31.2
               39300             842.433               31.05
               39400             871.128                30.9
               39500             828.565               30.75
               39600             910.365                30.6
               39700             847.239               30.45
               39800             1012.94                30.3
               39900             876.738               30.15
               40000             739.644                  30
               40100             704.509               29.85
               40200             728.259                29.7
               40300              734.74               29.55
               40400             737.454                29.4
               40500             874.493               29.25
               40600             753.964                29.1
               40700             736.542               28.95
               40800             892.257                28.8
               40900             770.529               28.65
               41000             754.489                28.5
               41100             628.186               28.35
               41200             691.962                28.2
               41300             776.851               28.05
               41400              817.81                27.9
               41500             762.286               27.75
               41600             818.679                27.6
               41700              761.73               27.45
               41800             742.732                27.3
               41900             795.091               27.15
               42000             728.673                  27
               42100             767.053               26.85
               42200             861.266                26.7
               42300             766.026               26.55
               42400             826.891                26.4
               42500              777.24               26.25
               42600             857.711                26.1
               42700             790.323               25.95
               42800             786.246                25.8
               42900             656.632               25.65
               43000             716.834                25.5
               43100             864.474               25.35
               43200             780.222                25.2
               43300             744.184               25.05
               43400             884.616                24.9
               43500             815.623               24.75
               43600             831.767                24.6
               43700             932.001               24.45
               43800             741.492                24.3
               43900             651.272               24.15
               44000             673.004                  24
               44100             683.115               23.85
               44200              828.46                23.7
               44300             824.085               23.55
               44400             878.454                23.4
               44500             734.503               23.25
               44600             807.869                23.1
               44700              770.06               22.95
               44800             767.905                22.8
               44900              822.61               22.65
               45000             889.176                22.5
               45100             659.055               22.35
               45200             891.721                22.2
               45300             766.751               22.05
               45400             780.381                21.9
               45500             713.771               21.75
               45600             658.726                21.6
               45700             766.528               21.45
               45800             644.729                21.3
               45900             705.895               21.15
               46000             701.333                  21
               46100             756.343               20.85
               46200             715.451                20.7
               46300             729.002               20.55
               46400             853.266                20.4
               46500             761.108               20.25
               46600             754.073                20.1
               46700             837.286               19.95
               46800             797.896                19.8
               46900             631.558               19.65
               47000             697.556                19.5
               47100             698.566               19.35
               47200             596.681                19.2
               47300              646.23               19.05
               47400             677.957                18.9
               47500             571.218               18.75
               47600             632.975                18.6
               47700             659.025               18.45
               47800             611.587                18.3
               47900             614.574               18.15
               48000             586.397                  18
               48100             606.052               17.85
               48200             700.685                17.7
               48300             708.104               17.55
               48400             671.687                17.4
               48500             680.747               17.25
               48600             541.758                17.1
               48700             530.212               16.95
               48800             500.386                16.8
               48900             563.457               16.65
               49000             545.681                16.5
               49100             579.732               16.35
               49200             657.975                16.2
               49300             588.583               16.05
               49400             575.868                15.9
               49500              785.58               15.75
               49600             653.884                15.6
               49700             546.038               15.45
               49800             516.777                15.3
               49900             567.761               15.15
               50000             520.037                  15
               50100             522.324               14.85
               50200             536.434                14.7
               50300             609.683               14.55
               50400             458.573                14.4
               50500             496.334               14.25
               50600             589.935                14.1
               50700              592.99               13.95
               50800             434.509                13.8
               50900             387.047               13.65
               51000             439.379                13.5
               51100               479.9               13.35
               51200             465.923                13.2
               51300              450.35               13.05
               51400             418.816                12.9
               51500             410.614               12.75
               51600             459.719                12.6
               51700             479.716               12.45
               51800             484.865                12.3
               51900             490.381               12.15
               52000             478.103                  12
               52100             477.363               11.85
               52200             441.877                11.7
               52300             500.757               11.55
               52400             513.519                11.4
               52500             511.017               11.25
               52600             551.578                11.1
               52700             541.267               10.95
               52800              506.44                10.8
               52900             469.286               10.65
               53000             494.502                10.5
               53100             423.862               10.35
               53200             429.367                10.2
               53300             461.637               10.05
               53400             431.341                 9.9
               53500             474.761                9.75
               53600             467.707                 9.6
               53700             547.416                9.45
               53800             466.573                 9.3
               53900             465.091                9.15
               54000             470.328                   9
               54100             407.718                8.85
               54200             418.956                 8.7
               54300             394.758                8.55
               54400             366.741                 8.4
               54500             375.027                8.25
               54600             394.908                 8.1
               54700             428.115                7.95
               54800             377.125                 7.8
               54900             372.074                7.65
               55000             401.116                 7.5
               55100             352.053                7.35
               55200             375.748                 7.2
               55300             360.131                7.05
               55400              348.49                 6.9
               55500              353.16                6.75
               55600             372.952                 6.6
               55700             363.849                6.45
               55800             333.098                 6.3
               55900              378.77                6.15
               56000             324.385                   6
               56100             321.116                5.85
               56200             316.952                 5.7
               56300             326.709                5.55
               56400             324.628                 5.4
               56500             360.801                5.25
               56600              338.88                 5.1
               56700             349.299                4.95
               56800             354.589                 4.8
               56900             341.844                4.65
               57000             322.707                 4.5
               57100             320.637                4.35
               57200             332.847                 4.2
               57300             321.719                4.05
               57400             332.829                 3.9
               57500             338.906                3.75
               57600             336.478                 3.6
               57700              337.55                3.45
               57800             344.486                 3.3
               57900             343.464                3.15
               58000             325.975                   3
               58100             324.202                2.85
               58200             321.514                 2.7
               58300             322.599                2.55
               58400             331.072                 2.4
               58500             332.839                2.25
               58600              332.93                 2.1
               58700             332.994                1.95
               58800             335.962                 1.8
               58900             334.079                1.65
               59000             334.379                 1.5
               59100             325.184                1.35
               59200             322.795                 1.2
               59300             323.366                1.05
               59400             323.367                 0.9
               59500             321.825                0.75
               59600             322.608                 0.6
               59700             321.053                0.45
               59800             320.843                 0.3
               59900             319.993                0.15
