           Iteration         Path Length         Temperature
               48600             620.758                17.1
               48700              672.57               16.95
               48800             608.483                16.8
               48900             618.784               16.65
               49000             516.989                16.5
               49100             526.634               16.35
               49200             483.013                16.2
               49300              485.04               16.05
               49400             469.687                15.9
               49500             543.233               15.75
               49600             561.063                15.6
               49700             579.223               15.45
               49800              529.56                15.3
               49900             577.222               15.15
               50000             447.062                  15
               50100             531.082               14.85
               50200             561.877                14.7
               50300             543.829               14.55
               50400             631.518                14.4
               50500             725.599               14.25
               50600             692.993                14.1
               50700             557.567               13.95
               50800             664.538                13.8
               50900             705.165               13.65
               51000             671.983                13.5
               51100               646.2               13.35
               51200               568.4                13.2
               51300             533.952               13.05
               51400             551.793                12.9
               51500             516.251               12.75
               51600             534.196                12.6
               51700             545.912               12.45
               51800             538.539                12.3
               51900              502.45               12.15
               52000             457.983                  12
               52100             517.561               11.85
               52200             504.777                11.7
               52300             544.001               11.55
               52400             609.425                11.4
               52500             557.308               11.25
               52600             537.937                11.1
               52700             421.872               10.95
               52800             448.337                10.8
               52900              485.84               10.65
               53000             432.087                10.5
               53100             472.047               10.35
               53200              387.55                10.2
               53300             395.806               10.05
               53400             377.507                 9.9
               53500             375.316                9.75
               53600             389.459                 9.6
               53700             377.786                9.45
               53800             400.736                 9.3
               53900             359.026                9.15
               54000             376.646                   9
               54100             372.899                8.85
               54200             363.346                 8.7
               54300             349.921                8.55
               54400             349.104                 8.4
               54500             351.366                8.25
               54600              352.26                 8.1
               54700             331.726                7.95
               54800               300.3                 7.8
               54900             271.027                7.65
               55000             264.431                 7.5
               55100             262.693                7.35
               55200              265.85                 7.2
               55300             234.664                7.05
               55400             262.358                 6.9
               55500             255.668                6.75
               55600             236.598                 6.6
               55700             268.717                6.45
               55800             265.704                 6.3
               55900             258.487                6.15
               56000             278.441                   6
               56100              275.03                5.85
               56200              288.83                 5.7
               56300             290.901                5.55
               56400             287.593                 5.4
               56500               283.1                5.25
               56600             283.781                 5.1
               56700             246.815                4.95
               56800             240.177                 4.8
               56900             238.644                4.65
               57000             239.501                 4.5
               57100             226.586                4.35
               57200             198.165                 4.2
               57300             209.735                4.05
               57400             205.069                 3.9
               57500             196.911                3.75
               57600             194.411                 3.6
               57700             198.587                3.45
               57800             198.608                 3.3
               57900             200.028                3.15
               58000              196.67                   3
               58100             199.319                2.85
               58200             207.411                 2.7
               58300             209.439                2.55
               58400             205.381                 2.4
               58500             205.785                2.25
               58600             201.242                 2.1
               58700             194.649                1.95
               58800             194.672                 1.8
               58900             191.311                1.65
               59000             191.775                 1.5
               59100             197.968                1.35
               59200             197.967                 1.2
               59300             197.968                1.05
               59400             195.271                 0.9
               59500             194.196                0.75
               59600             188.941                 0.6
               59700             186.892                0.45
               59800             186.892                 0.3
               59900             186.892                0.15
