           Iteration         Path Length         Temperature
               20800             974.923                58.8
               20900             798.536               58.65
               21000             1041.83                58.5
               21100             989.627               58.35
               21200             926.694                58.2
               21300             937.395               58.05
               21400             971.351                57.9
               21500             923.094               57.75
               21600             1144.73                57.6
               21700             689.931               57.45
               21800             958.792                57.3
               21900             892.585               57.15
               22000             1041.39                  57
               22100              1017.9               56.85
               22200             1078.13                56.7
               22300             922.247               56.55
               22400             1173.54                56.4
               22500             1077.71               56.25
               22600             930.635                56.1
               22700              978.89               55.95
               22800              846.81                55.8
               22900             874.011               55.65
               23000             1048.77                55.5
               23100             1046.64               55.35
               23200             1046.53                55.2
               23300             812.854               55.05
               23400             1064.83                54.9
               23500             1112.91               54.75
               23600             967.421                54.6
               23700             902.802               54.45
               23800             1007.64                54.3
               23900             1032.43               54.15
               24000             940.833                  54
               24100              976.89               53.85
               24200             1014.74                53.7
               24300             958.871               53.55
               24400             974.866                53.4
               24500             1034.34               53.25
               24600              904.77                53.1
               24700             943.078               52.95
               24800              1028.5                52.8
               24900             921.471               52.65
               25000             967.929                52.5
               25100             942.702               52.35
               25200             845.108                52.2
               25300             979.114               52.05
               25400              1061.1                51.9
               25500             840.421               51.75
               25600             807.135                51.6
               25700             1085.44               51.45
               25800             958.671                51.3
               25900              1018.5               51.15
               26000             1169.96                  51
               26100             844.845               50.85
               26200              901.02                50.7
               26300             872.927               50.55
               26400             794.128                50.4
               26500             872.929               50.25
               26600              876.82                50.1
               26700             1049.53               49.95
               26800             841.478                49.8
               26900             889.629               49.65
               27000             927.474                49.5
               27100             878.884               49.35
               27200             1062.61                49.2
               27300             903.273               49.05
               27400             1096.48                48.9
               27500             879.565               48.75
               27600             986.087                48.6
               27700             1097.89               48.45
               27800             986.394                48.3
               27900             1014.83               48.15
               28000             1030.29                  48
               28100             985.869               47.85
               28200             948.155                47.7
               28300             813.126               47.55
               28400             1085.56                47.4
               28500              993.97               47.25
               28600             864.417                47.1
               28700             932.567               46.95
               28800             912.887                46.8
               28900             826.659               46.65
               29000             872.385                46.5
               29100             1029.51               46.35
               29200              1046.8                46.2
               29300             893.031               46.05
               29400             842.043                45.9
               29500             873.223               45.75
               29600             819.787                45.6
               29700             747.702               45.45
               29800             828.337                45.3
               29900             877.813               45.15
               30000             992.866                  45
               30100             868.654               44.85
               30200              1023.3                44.7
               30300             1101.05               44.55
               30400             975.515                44.4
               30500             810.662               44.25
               30600             871.286                44.1
               30700             717.917               43.95
               30800             821.285                43.8
               30900             803.451               43.65
               31000             922.395                43.5
               31100             1029.32               43.35
               31200              1071.3                43.2
               31300               829.3               43.05
               31400             934.885                42.9
               31500             765.374               42.75
               31600             845.188                42.6
               31700             706.012               42.45
               31800             1117.52                42.3
               31900             1067.81               42.15
               32000             799.639                  42
               32100             809.028               41.85
               32200             918.471                41.7
               32300             997.044               41.55
               32400             964.413                41.4
               32500              880.16               41.25
               32600             872.502                41.1
               32700             791.593               40.95
               32800             795.845                40.8
               32900             933.596               40.65
               33000             860.889                40.5
               33100             820.587               40.35
               33200             769.159                40.2
               33300             899.397               40.05
               33400             936.333                39.9
               33500              1033.9               39.75
               33600             933.546                39.6
               33700             850.094               39.45
               33800             805.944                39.3
               33900             972.839               39.15
               34000             1033.97                  39
               34100             873.165               38.85
               34200             826.414                38.7
               34300              848.23               38.55
               34400             884.064                38.4
               34500             983.702               38.25
               34600             891.207                38.1
               34700             926.402               37.95
               34800             859.781                37.8
               34900             921.294               37.65
               35000             929.729                37.5
               35100             923.223               37.35
               35200             879.684                37.2
               35300             851.143               37.05
               35400             745.743                36.9
               35500             776.463               36.75
               35600             941.431                36.6
               35700             818.187               36.45
               35800             996.923                36.3
               35900              874.25               36.15
               36000             873.146                  36
               36100             1003.25               35.85
               36200             1102.24                35.7
               36300             1037.44               35.55
               36400             668.306                35.4
               36500             866.051               35.25
               36600             942.888                35.1
               36700             750.107               34.95
               36800             855.388                34.8
               36900             880.249               34.65
               37000             1022.91                34.5
               37100             893.883               34.35
               37200             885.369                34.2
               37300             825.126               34.05
               37400             741.503                33.9
               37500             793.635               33.75
               37600             997.894                33.6
               37700             773.306               33.45
               37800             718.388                33.3
               37900             1020.74               33.15
               38000              817.87                  33
               38100             813.494               32.85
               38200             903.049                32.7
               38300              839.06               32.55
               38400             759.356                32.4
               38500             681.025               32.25
               38600             759.062                32.1
               38700             917.444               31.95
               38800             875.908                31.8
               38900             815.874               31.65
               39000             701.375                31.5
               39100             777.712               31.35
               39200             650.447                31.2
               39300             824.331               31.05
               39400             766.626                30.9
               39500             808.211               30.75
               39600             754.269                30.6
               39700             846.085               30.45
               39800              900.78                30.3
               39900             814.589               30.15
               40000             896.993                  30
               40100             818.598               29.85
               40200             783.899                29.7
               40300             702.528               29.55
               40400              730.19                29.4
               40500             830.854               29.25
               40600              1056.6                29.1
               40700             856.622               28.95
               40800             857.558                28.8
               40900             755.753               28.65
               41000              803.34                28.5
               41100             927.053               28.35
               41200             982.706                28.2
               41300             914.226               28.05
               41400             935.539                27.9
               41500             845.697               27.75
               41600             758.574                27.6
               41700             657.175               27.45
               41800             611.912                27.3
               41900             706.937               27.15
               42000             762.433                  27
               42100             835.945               26.85
               42200             741.938                26.7
               42300             757.263               26.55
               42400             749.127                26.4
               42500             735.384               26.25
               42600             737.079                26.1
               42700              916.41               25.95
               42800             783.302                25.8
               42900             966.183               25.65
               43000             736.148                25.5
               43100             630.455               25.35
               43200              897.13                25.2
               43300             727.747               25.05
               43400              914.38                24.9
               43500             671.096               24.75
               43600             750.984                24.6
               43700              689.37               24.45
               43800             615.889                24.3
               43900             845.987               24.15
               44000             707.959                  24
               44100             739.674               23.85
               44200              732.82                23.7
               44300              716.54               23.55
               44400             803.364                23.4
               44500              897.12               23.25
               44600             612.305                23.1
               44700             970.765               22.95
               44800             656.806                22.8
               44900              693.82               22.65
               45000             672.497                22.5
               45100             588.252               22.35
               45200             692.569                22.2
               45300             691.438               22.05
               45400             750.474                21.9
               45500             722.511               21.75
               45600             768.127                21.6
               45700             877.324               21.45
               45800              845.48                21.3
               45900             726.314               21.15
               46000             641.116                  21
               46100             631.405               20.85
               46200             729.549                20.7
               46300             868.413               20.55
               46400             619.868                20.4
               46500             622.803               20.25
               46600             779.256                20.1
               46700             641.787               19.95
               46800              611.35                19.8
               46900             655.297               19.65
               47000              661.01                19.5
               47100             607.248               19.35
               47200             753.929                19.2
               47300             799.456               19.05
               47400             675.813                18.9
               47500             638.317               18.75
               47600              529.37                18.6
               47700             651.962               18.45
               47800             590.587                18.3
               47900             548.057               18.15
               48000             535.595                  18
               48100             625.825               17.85
               48200             692.192                17.7
               48300             624.721               17.55
               48400             632.078                17.4
               48500             629.888               17.25
               48600             598.517                17.1
               48700             600.405               16.95
               48800             515.178                16.8
               48900              558.68               16.65
               49000             626.236                16.5
               49100             713.243               16.35
               49200             743.297                16.2
               49300              748.38               16.05
               49400             568.817                15.9
               49500             576.574               15.75
               49600             506.391                15.6
               49700             495.731               15.45
               49800             515.828                15.3
               49900              547.26               15.15
               50000             582.983                  15
               50100             555.827               14.85
               50200             523.935                14.7
               50300             570.513               14.55
               50400             538.841                14.4
               50500             544.757               14.25
               50600             564.964                14.1
               50700              540.13               13.95
               50800             572.349                13.8
               50900             520.467               13.65
               51000             474.364                13.5
               51100             470.765               13.35
               51200             434.103                13.2
               51300              518.56               13.05
               51400             473.084                12.9
               51500             425.574               12.75
               51600             450.206                12.6
               51700             450.819               12.45
               51800             500.684                12.3
               51900             532.699               12.15
               52000             482.067                  12
               52100             574.198               11.85
               52200              478.99                11.7
               52300             538.697               11.55
               52400             447.566                11.4
               52500             465.245               11.25
               52600              488.76                11.1
               52700             517.768               10.95
               52800             483.641                10.8
               52900             453.694               10.65
               53000             471.598                10.5
               53100             423.579               10.35
               53200             397.618                10.2
               53300             414.576               10.05
               53400             425.683                 9.9
               53500              427.79                9.75
               53600             380.538                 9.6
               53700             387.156                9.45
               53800             396.576                 9.3
               53900              321.04                9.15
               54000             308.145                   9
               54100             299.171                8.85
               54200             264.502                 8.7
               54300             266.727                8.55
               54400             231.785                 8.4
               54500             249.335                8.25
               54600             248.165                 8.1
               54700             287.334                7.95
               54800             314.642                 7.8
               54900             277.843                7.65
               55000             280.399                 7.5
               55100             277.279                7.35
               55200             274.729                 7.2
               55300             283.832                7.05
               55400             275.241                 6.9
               55500             287.682                6.75
               55600             298.382                 6.6
               55700             298.771                6.45
               55800             260.276                 6.3
               55900             262.494                6.15
               56000               254.7                   6
               56100             263.071                5.85
               56200             264.183                 5.7
               56300             261.851                5.55
               56400             269.856                 5.4
               56500             251.437                5.25
               56600             245.262                 5.1
               56700             242.345                4.95
               56800             249.601                 4.8
               56900             249.121                4.65
               57000             261.063                 4.5
               57100             249.336                4.35
               57200              238.27                 4.2
               57300             203.799                4.05
               57400             203.041                 3.9
               57500             213.394                3.75
               57600              212.13                 3.6
               57700              211.52                3.45
               57800             213.486                 3.3
               57900             212.849                3.15
               58000             212.218                   3
               58100             215.799                2.85
               58200               214.3                 2.7
               58300             207.865                2.55
               58400             218.274                 2.4
               58500             200.554                2.25
               58600             199.206                 2.1
               58700             203.831                1.95
               58800             203.072                 1.8
               58900             203.072                1.65
               59000             208.191                 1.5
               59100              202.24                1.35
               59200             197.022                 1.2
               59300             201.057                1.05
               59400             197.716                 0.9
               59500             198.166                0.75
               59600             196.101                 0.6
               59700             196.172                0.45
               59800             196.172                 0.3
               59900             196.172                0.15
