           Iteration         Path Length         Temperature
                9700             498.124               75.45
                9800               563.7                75.3
                9900             487.716               75.15
               10000             456.166                  75
               10100             540.714               74.85
               10200             548.635                74.7
               10300             485.232               74.55
               10400             557.652                74.4
               10500             480.603               74.25
               10600             531.581                74.1
               10700              500.13               73.95
               10800             473.241                73.8
               10900             446.057               73.65
               11000             498.448                73.5
               11100             530.529               73.35
               11200             461.252                73.2
               11300             533.268               73.05
               11400              464.51                72.9
               11500             545.018               72.75
               11600             450.295                72.6
               11700             455.113               72.45
               11800             487.506                72.3
               11900             581.162               72.15
               12000             572.936                  72
               12100               515.9               71.85
               12200              553.16                71.7
               12300             552.891               71.55
               12400             597.496                71.4
               12500             433.481               71.25
               12600             537.988                71.1
               12700              464.98               70.95
               12800              552.54                70.8
               12900             443.727               70.65
               13000             489.568                70.5
               13100             481.809               70.35
               13200             436.508                70.2
               13300             547.245               70.05
               13400             541.524                69.9
               13500             528.309               69.75
               13600             507.898                69.6
               13700              544.51               69.45
               13800             475.612                69.3
               13900             489.225               69.15
               14000             543.022                  69
               14100             542.433               68.85
               14200             463.098                68.7
               14300             568.935               68.55
               14400             543.772                68.4
               14500             518.606               68.25
               14600             480.917                68.1
               14700             564.354               67.95
               14800             484.161                67.8
               14900             483.646               67.65
               15000             519.933                67.5
               15100             534.196               67.35
               15200             568.043                67.2
               15300             526.427               67.05
               15400              536.22                66.9
               15500             523.244               66.75
               15600             435.669                66.6
               15700             489.687               66.45
               15800             548.085                66.3
               15900             513.454               66.15
               16000             610.128                  66
               16100             508.785               65.85
               16200             542.624                65.7
               16300             555.393               65.55
               16400             597.085                65.4
               16500             518.831               65.25
               16600             453.794                65.1
               16700              482.44               64.95
               16800             483.223                64.8
               16900             544.667               64.65
               17000             477.815                64.5
               17100              540.12               64.35
               17200             506.114                64.2
               17300              527.06               64.05
               17400             504.656                63.9
               17500             529.172               63.75
               17600             490.118                63.6
               17700              480.62               63.45
               17800             523.499                63.3
               17900             587.863               63.15
               18000             585.494                  63
               18100             517.021               62.85
               18200             461.956                62.7
               18300             552.341               62.55
               18400             478.462                62.4
               18500             548.207               62.25
               18600             410.206                62.1
               18700             555.008               61.95
               18800             485.783                61.8
               18900             494.311               61.65
               19000             466.706                61.5
               19100             521.201               61.35
               19200             595.343                61.2
               19300             513.381               61.05
               19400             493.857                60.9
               19500             505.294               60.75
               19600             479.518                60.6
               19700             543.393               60.45
               19800             454.863                60.3
               19900             560.587               60.15
               20000             564.057                  60
               20100             528.083               59.85
               20200             502.666                59.7
               20300             461.348               59.55
               20400             478.685                59.4
               20500             511.838               59.25
               20600             518.942                59.1
               20700             522.699               58.95
               20800             459.703                58.8
               20900             575.539               58.65
               21000             527.507                58.5
               21100             501.917               58.35
               21200              484.28                58.2
               21300             514.499               58.05
               21400             555.808                57.9
               21500             522.406               57.75
               21600             475.595                57.6
               21700             491.005               57.45
               21800               513.8                57.3
               21900             538.287               57.15
               22000             502.914                  57
               22100             568.893               56.85
               22200             514.371                56.7
               22300             498.588               56.55
               22400              515.73                56.4
               22500             557.839               56.25
               22600             455.872                56.1
               22700             518.833               55.95
               22800             478.357                55.8
               22900             608.373               55.65
               23000             408.537                55.5
               23100             534.462               55.35
               23200             498.863                55.2
               23300             478.702               55.05
               23400             451.458                54.9
               23500             433.882               54.75
               23600             453.766                54.6
               23700             493.401               54.45
               23800             569.854                54.3
               23900               445.2               54.15
               24000             501.801                  54
               24100             513.945               53.85
               24200             491.339                53.7
               24300             543.337               53.55
               24400              466.89                53.4
               24500             484.358               53.25
               24600             542.405                53.1
               24700             490.176               52.95
               24800              478.71                52.8
               24900             505.733               52.65
               25000             556.746                52.5
               25100             425.682               52.35
               25200             527.208                52.2
               25300             590.834               52.05
               25400             528.942                51.9
               25500             555.573               51.75
               25600             523.094                51.6
               25700             477.044               51.45
               25800             476.612                51.3
               25900             479.254               51.15
               26000             473.439                  51
               26100             469.873               50.85
               26200             474.306                50.7
               26300             532.817               50.55
               26400             460.109                50.4
               26500             554.367               50.25
               26600             392.767                50.1
               26700             579.542               49.95
               26800             423.222                49.8
               26900             528.462               49.65
               27000              530.49                49.5
               27100             419.269               49.35
               27200             488.055                49.2
               27300              528.04               49.05
               27400             480.724                48.9
               27500             508.076               48.75
               27600             501.291                48.6
               27700             464.077               48.45
               27800             520.258                48.3
               27900              512.22               48.15
               28000             504.283                  48
               28100             497.312               47.85
               28200             573.295                47.7
               28300             481.359               47.55
               28400             555.763                47.4
               28500             468.711               47.25
               28600             469.737                47.1
               28700              540.24               46.95
               28800             498.784                46.8
               28900             513.156               46.65
               29000             504.366                46.5
               29100             506.695               46.35
               29200              520.42                46.2
               29300             470.173               46.05
               29400             515.836                45.9
               29500             493.183               45.75
               29600              539.84                45.6
               29700             559.008               45.45
               29800             462.358                45.3
               29900             455.203               45.15
               30000             511.382                  45
               30100             459.888               44.85
               30200             488.259                44.7
               30300             548.584               44.55
               30400             495.303                44.4
               30500             511.196               44.25
               30600             434.451                44.1
               30700             571.265               43.95
               30800             533.955                43.8
               30900             489.176               43.65
               31000             481.842                43.5
               31100             474.291               43.35
               31200             581.041                43.2
               31300             577.441               43.05
               31400             403.809                42.9
               31500             516.027               42.75
               31600             419.122                42.6
               31700             434.339               42.45
               31800             458.217                42.3
               31900             521.021               42.15
               32000             472.571                  42
               32100             455.619               41.85
               32200             511.885                41.7
               32300             469.894               41.55
               32400             544.128                41.4
               32500             561.866               41.25
               32600             440.556                41.1
               32700             570.001               40.95
               32800              521.99                40.8
               32900             468.011               40.65
               33000             476.098                40.5
               33100             502.968               40.35
               33200             543.434                40.2
               33300             491.487               40.05
               33400             479.791                39.9
               33500             532.777               39.75
               33600             488.598                39.6
               33700             493.033               39.45
               33800             517.968                39.3
               33900             483.309               39.15
               34000             513.071                  39
               34100             466.756               38.85
               34200             514.813                38.7
               34300             467.867               38.55
               34400             515.915                38.4
               34500             507.522               38.25
               34600             545.022                38.1
               34700               533.4               37.95
               34800             425.724                37.8
               34900             526.477               37.65
               35000             526.012                37.5
               35100              418.94               37.35
               35200             517.035                37.2
               35300             505.751               37.05
               35400             480.102                36.9
               35500             583.415               36.75
               35600             539.304                36.6
               35700             577.759               36.45
               35800             509.807                36.3
               35900             518.109               36.15
               36000             553.077                  36
               36100             560.889               35.85
               36200             421.544                35.7
               36300              463.86               35.55
               36400             441.318                35.4
               36500             481.054               35.25
               36600               502.7                35.1
               36700              523.77               34.95
               36800             508.805                34.8
               36900             440.202               34.65
               37000             462.925                34.5
               37100             534.476               34.35
               37200             467.902                34.2
               37300             530.994               34.05
               37400             507.501                33.9
               37500             508.315               33.75
               37600             508.298                33.6
               37700             468.692               33.45
               37800             441.016                33.3
               37900             553.556               33.15
               38000             549.479                  33
               38100             413.794               32.85
               38200             441.226                32.7
               38300             431.176               32.55
               38400             500.919                32.4
               38500             484.882               32.25
               38600             500.613                32.1
               38700             483.545               31.95
               38800             403.369                31.8
               38900             505.821               31.65
               39000              505.78                31.5
               39100             437.035               31.35
               39200             471.372                31.2
               39300             511.554               31.05
               39400             443.605                30.9
               39500             508.033               30.75
               39600             476.038                30.6
               39700             519.314               30.45
               39800             534.962                30.3
               39900             428.816               30.15
               40000             419.546                  30
               40100             443.946               29.85
               40200             540.859                29.7
               40300             471.823               29.55
               40400             434.235                29.4
               40500             451.763               29.25
               40600             484.653                29.1
               40700             455.485               28.95
               40800             413.487                28.8
               40900             539.146               28.65
               41000              464.96                28.5
               41100             426.362               28.35
               41200             458.965                28.2
               41300             470.685               28.05
               41400               418.1                27.9
               41500             426.379               27.75
               41600             502.591                27.6
               41700             495.775               27.45
               41800             526.513                27.3
               41900             475.801               27.15
               42000             481.705                  27
               42100              502.67               26.85
               42200             486.821                26.7
               42300             462.099               26.55
               42400             463.754                26.4
               42500             461.485               26.25
               42600             405.738                26.1
               42700             512.658               25.95
               42800             487.906                25.8
               42900              401.73               25.65
               43000             552.689                25.5
               43100             468.866               25.35
               43200             507.677                25.2
               43300             432.962               25.05
               43400             450.073                24.9
               43500             484.966               24.75
               43600             491.772                24.6
               43700             472.228               24.45
               43800             460.581                24.3
               43900              511.06               24.15
               44000              413.64                  24
               44100             398.719               23.85
               44200             466.112                23.7
               44300             407.092               23.55
               44400             477.062                23.4
               44500             525.998               23.25
               44600             423.124                23.1
               44700             435.711               22.95
               44800              438.66                22.8
               44900             482.268               22.65
               45000             474.999                22.5
               45100             460.149               22.35
               45200             425.856                22.2
               45300             424.585               22.05
               45400             515.309                21.9
               45500             410.686               21.75
               45600             528.537                21.6
               45700             523.867               21.45
               45800             362.036                21.3
               45900              479.65               21.15
               46000             471.907                  21
               46100             430.494               20.85
               46200             445.945                20.7
               46300             399.552               20.55
               46400             439.986                20.4
               46500              435.76               20.25
               46600              484.27                20.1
               46700             494.217               19.95
               46800             417.961                19.8
               46900             464.605               19.65
               47000             456.056                19.5
               47100             477.184               19.35
               47200             498.494                19.2
               47300             470.832               19.05
               47400             433.938                18.9
               47500             483.999               18.75
               47600              448.72                18.6
               47700             477.528               18.45
               47800             439.784                18.3
               47900             520.531               18.15
               48000             468.891                  18
               48100             414.131               17.85
               48200             462.299                17.7
               48300              442.83               17.55
               48400             433.579                17.4
               48500             437.142               17.25
               48600              521.71                17.1
               48700             455.117               16.95
               48800             453.565                16.8
               48900             539.664               16.65
               49000             456.056                16.5
               49100              388.06               16.35
               49200             371.571                16.2
               49300             401.096               16.05
               49400             441.082                15.9
               49500             444.873               15.75
               49600             398.871                15.6
               49700             380.643               15.45
               49800             382.817                15.3
               49900             406.441               15.15
               50000             426.155                  15
               50100             449.246               14.85
               50200             365.381                14.7
               50300             308.084               14.55
               50400             426.304                14.4
               50500             445.774               14.25
               50600             452.057                14.1
               50700             371.046               13.95
               50800             353.901                13.8
               50900             368.537               13.65
               51000             447.475                13.5
               51100             347.694               13.35
               51200             385.203                13.2
               51300               365.2               13.05
               51400              340.36                12.9
               51500             387.199               12.75
               51600             327.079                12.6
               51700             442.534               12.45
               51800             381.777                12.3
               51900              436.63               12.15
               52000             460.124                  12
               52100             372.579               11.85
               52200             362.384                11.7
               52300             438.891               11.55
               52400             372.991                11.4
               52500             341.789               11.25
               52600             374.006                11.1
               52700             381.997               10.95
               52800             379.294                10.8
               52900             353.277               10.65
               53000             354.333                10.5
               53100             389.202               10.35
               53200             360.456                10.2
               53300             388.438               10.05
               53400               340.6                 9.9
               53500             423.217                9.75
               53600             345.818                 9.6
               53700             311.514                9.45
               53800             378.136                 9.3
               53900             352.048                9.15
               54000             320.152                   9
               54100             408.811                8.85
               54200              341.83                 8.7
               54300              326.68                8.55
               54400             315.239                 8.4
               54500             341.611                8.25
               54600             298.455                 8.1
               54700             305.724                7.95
               54800              298.81                 7.8
               54900             380.028                7.65
               55000             389.656                 7.5
               55100             343.308                7.35
               55200             304.358                 7.2
               55300             351.128                7.05
               55400             333.462                 6.9
               55500             344.984                6.75
               55600             329.032                 6.6
               55700             322.946                6.45
               55800             308.246                 6.3
               55900             276.332                6.15
               56000             290.928                   6
               56100             279.412                5.85
               56200             295.213                 5.7
               56300             304.781                5.55
               56400             328.048                 5.4
               56500             303.082                5.25
               56600             258.618                 5.1
               56700             257.043                4.95
               56800             258.625                 4.8
               56900             250.664                4.65
               57000             291.438                 4.5
               57100             284.116                4.35
               57200             255.441                 4.2
               57300             255.865                4.05
               57400             240.211                 3.9
               57500             248.498                3.75
               57600              241.64                 3.6
               57700             241.077                3.45
               57800             238.112                 3.3
               57900             235.756                3.15
               58000             226.754                   3
               58100             217.017                2.85
               58200              229.25                 2.7
               58300             230.685                2.55
               58400             187.284                 2.4
               58500             197.942                2.25
               58600             190.147                 2.1
               58700             189.277                1.95
               58800             192.424                 1.8
               58900             187.409                1.65
               59000             187.409                 1.5
               59100             187.409                1.35
               59200             187.825                 1.2
               59300             185.587                1.05
               59400              185.23                 0.9
               59500             185.091                0.75
               59600             180.743                 0.6
               59700             180.743                0.45
               59800             181.168                 0.3
               59900             181.168                0.15
