           Iteration         Path Length         Temperature
               31200               449.5                43.2
               31300              595.24               43.05
               31400             531.925                42.9
               31500             509.475               42.75
               31600             596.708                42.6
               31700             558.755               42.45
               31800             503.765                42.3
               31900             565.834               42.15
               32000             504.641                  42
               32100             560.782               41.85
               32200              553.48                41.7
               32300             477.256               41.55
               32400             440.404                41.4
               32500              583.89               41.25
               32600             474.104                41.1
               32700             505.641               40.95
               32800             499.145                40.8
               32900             518.047               40.65
               33000              417.38                40.5
               33100             483.622               40.35
               33200             476.111                40.2
               33300             466.155               40.05
               33400             470.531                39.9
               33500             501.966               39.75
               33600             490.598                39.6
               33700             518.192               39.45
               33800             490.535                39.3
               33900             486.726               39.15
               34000             430.982                  39
               34100             517.502               38.85
               34200             494.639                38.7
               34300             517.452               38.55
               34400             509.405                38.4
               34500             437.027               38.25
               34600             441.873                38.1
               34700              511.78               37.95
               34800             528.479                37.8
               34900              469.51               37.65
               35000             535.845                37.5
               35100             447.669               37.35
               35200              529.73                37.2
               35300             559.202               37.05
               35400             526.291                36.9
               35500             496.535               36.75
               35600             494.788                36.6
               35700             502.072               36.45
               35800             490.793                36.3
               35900             476.542               36.15
               36000             527.441                  36
               36100             396.764               35.85
               36200             558.269                35.7
               36300             555.103               35.55
               36400             519.824                35.4
               36500              460.51               35.25
               36600             471.735                35.1
               36700             540.253               34.95
               36800             433.133                34.8
               36900             479.541               34.65
               37000             496.303                34.5
               37100             574.259               34.35
               37200             471.294                34.2
               37300             490.479               34.05
               37400             530.585                33.9
               37500             470.274               33.75
               37600             617.653                33.6
               37700             511.146               33.45
               37800             427.786                33.3
               37900             500.117               33.15
               38000             464.172                  33
               38100             509.534               32.85
               38200             527.508                32.7
               38300             486.169               32.55
               38400             492.562                32.4
               38500             454.191               32.25
               38600             474.004                32.1
               38700             531.324               31.95
               38800             542.913                31.8
               38900             512.301               31.65
               39000             522.349                31.5
               39100             491.417               31.35
               39200             486.054                31.2
               39300             488.757               31.05
               39400             474.643                30.9
               39500             451.536               30.75
               39600             482.107                30.6
               39700              446.08               30.45
               39800             453.882                30.3
               39900             534.716               30.15
               40000             426.895                  30
               40100             431.919               29.85
               40200             524.749                29.7
               40300             481.363               29.55
               40400             468.967                29.4
               40500             558.905               29.25
               40600             432.194                29.1
               40700             520.935               28.95
               40800             453.095                28.8
               40900             525.589               28.65
               41000             476.324                28.5
               41100             497.435               28.35
               41200             488.392                28.2
               41300             470.198               28.05
               41400               454.5                27.9
               41500             516.317               27.75
               41600             517.676                27.6
               41700             445.247               27.45
               41800             382.533                27.3
               41900             493.994               27.15
               42000             478.035                  27
               42100             376.038               26.85
               42200             461.236                26.7
               42300             500.307               26.55
               42400             435.442                26.4
               42500             498.289               26.25
               42600             432.164                26.1
               42700             504.429               25.95
               42800             476.524                25.8
               42900             489.259               25.65
               43000             465.597                25.5
               43100             496.833               25.35
               43200             415.094                25.2
               43300             426.146               25.05
               43400              437.96                24.9
               43500              488.25               24.75
               43600             516.443                24.6
               43700             479.411               24.45
               43800             419.016                24.3
               43900             455.042               24.15
               44000             462.182                  24
               44100             580.827               23.85
               44200             460.312                23.7
               44300             474.631               23.55
               44400             486.811                23.4
               44500              463.18               23.25
               44600             459.692                23.1
               44700             516.064               22.95
               44800             471.251                22.8
               44900             445.489               22.65
               45000             534.893                22.5
               45100             422.113               22.35
               45200             422.986                22.2
               45300             451.604               22.05
               45400             441.319                21.9
               45500             412.844               21.75
               45600             443.046                21.6
               45700             445.913               21.45
               45800             387.119                21.3
               45900             507.883               21.15
               46000             469.156                  21
               46100             431.685               20.85
               46200              387.83                20.7
               46300             419.114               20.55
               46400              424.11                20.4
               46500             421.343               20.25
               46600             448.788                20.1
               46700             422.535               19.95
               46800              448.98                19.8
               46900             375.763               19.65
               47000             464.882                19.5
               47100             444.278               19.35
               47200             443.861                19.2
               47300             513.869               19.05
               47400             434.333                18.9
               47500             426.419               18.75
               47600             429.219                18.6
               47700             535.501               18.45
               47800             476.028                18.3
               47900             517.382               18.15
               48000             427.447                  18
               48100              417.46               17.85
               48200             381.655                17.7
               48300             415.206               17.55
               48400              456.93                17.4
               48500             399.621               17.25
               48600             394.575                17.1
               48700             386.831               16.95
               48800               408.2                16.8
               48900              395.37               16.65
               49000             349.888                16.5
               49100             413.535               16.35
               49200             478.536                16.2
               49300             404.785               16.05
               49400             438.862                15.9
               49500             413.501               15.75
               49600              402.62                15.6
               49700             400.988               15.45
               49800             406.417                15.3
               49900             529.895               15.15
               50000             428.595                  15
               50100             400.698               14.85
               50200             424.356                14.7
               50300             447.112               14.55
               50400             389.831                14.4
               50500             333.133               14.25
               50600             382.496                14.1
               50700             391.642               13.95
               50800             429.117                13.8
               50900             440.579               13.65
               51000             460.997                13.5
               51100             433.896               13.35
               51200             452.423                13.2
               51300             358.689               13.05
               51400              388.62                12.9
               51500             328.728               12.75
               51600             386.409                12.6
               51700              420.68               12.45
               51800             461.976                12.3
               51900             440.135               12.15
               52000             343.433                  12
               52100             323.477               11.85
               52200             359.372                11.7
               52300             363.238               11.55
               52400              313.27                11.4
               52500             348.011               11.25
               52600             316.669                11.1
               52700             380.565               10.95
               52800             337.504                10.8
               52900             385.283               10.65
               53000             359.137                10.5
               53100             379.406               10.35
               53200             335.719                10.2
               53300             413.288               10.05
               53400             414.999                 9.9
               53500             349.139                9.75
               53600             347.277                 9.6
               53700             327.441                9.45
               53800             341.303                 9.3
               53900             413.766                9.15
               54000              362.88                   9
               54100             375.711                8.85
               54200             394.331                 8.7
               54300             344.827                8.55
               54400             402.064                 8.4
               54500             367.467                8.25
               54600             317.813                 8.1
               54700             410.842                7.95
               54800             365.525                 7.8
               54900             386.008                7.65
               55000             352.643                 7.5
               55100             311.744                7.35
               55200             302.667                 7.2
               55300             332.802                7.05
               55400             320.251                 6.9
               55500             400.003                6.75
               55600             284.868                 6.6
               55700             321.238                6.45
               55800             312.614                 6.3
               55900             280.981                6.15
               56000             268.889                   6
               56100             315.248                5.85
               56200             329.811                 5.7
               56300             320.989                5.55
               56400             323.264                 5.4
               56500             288.927                5.25
               56600             281.167                 5.1
               56700             289.758                4.95
               56800             247.428                 4.8
               56900             277.052                4.65
               57000             256.731                 4.5
               57100             252.033                4.35
               57200             252.004                 4.2
               57300             221.996                4.05
               57400             235.838                 3.9
               57500             244.089                3.75
               57600             239.223                 3.6
               57700             250.342                3.45
               57800             249.866                 3.3
               57900             244.899                3.15
               58000              240.88                   3
               58100              234.71                2.85
               58200             232.892                 2.7
               58300             242.499                2.55
               58400             235.366                 2.4
               58500             225.413                2.25
               58600             220.067                 2.1
               58700              218.65                1.95
               58800             220.956                 1.8
               58900             217.852                1.65
               59000             207.961                 1.5
               59100             204.662                1.35
               59200             200.693                 1.2
               59300             199.167                1.05
               59400             193.409                 0.9
               59500             193.409                0.75
               59600             195.803                 0.6
               59700             193.646                0.45
               59800              187.88                 0.3
               59900              187.88                0.15
